distmean,diststd
453.90519200202425,134.5531803288115
344.2889585188093,106.56702938982768
578.6174521843218,159.23451930426958
498.9266560969903,144.6259956390334
512.4146196234278,206.95026144920595
265.087938300197,57.44113416359804
252.32209475514767,51.40361615281637
364.31819592649447,106.31357855483331
475.246117809884,152.30576293425383
541.0263922665963,175.95831874444318
417.05586326391796,123.70337002106024
695.7142566103225,203.22598749011428
692.1092151117864,225.65709580898692
231.09968415361752,47.50451832517028
444.3377834013211,111.85647930108068
388.12598567885243,137.08519810005674
683.9237040780808,209.0912880540046
360.8829610198744,127.8219786857674
689.125777112039,223.60174072675295
653.54323006965,220.59846481902792
313.0672085118813,85.5497607945247
588.597504454325,204.08332633838202
391.5911940168692,137.29756766515888
604.6988406427104,217.64723440128478
623.9437088316371,201.6117705833422
395.17931305822333,136.76325805106296
142.11802316807686,35.8636444038857
558.3063258800989,206.6121042493698
208.26978140577683,39.152737341860934
432.41717451328856,146.15466522033785
594.7988418818175,174.5678549101965
596.6130144270589,170.07953985393473
124.66821805903244,31.96265181886415
484.8171492526852,182.5903923797063
361.6932135340018,92.27394829562016
402.68463383379606,123.21081470840045
250.22019494909784,62.66736589913592
552.129489806302,206.34351177020687
415.43282815717066,117.18849028580891
459.7141909956349,162.49703322225997
529.3637111392513,178.50489275664705
105.26911897185042,28.419259361092372
187.34742152088893,42.878728535727994
613.7703154833035,234.38585917161816
397.39175018533814,114.24361029200722
165.64875583524622,56.54104378584993
109.34603958465745,26.147719217613428
560.1526124215482,195.41117426880183
438.50731652037365,130.17782578173222
168.93876167567996,42.20486169500038
367.9286947705325,85.44360824094204
359.9242890608766,96.7130653377677
416.3957833528952,136.16137137402296
683.7044687260653,225.3208913690119
608.9238678767197,193.47392307422155
410.73368721254167,141.98116955543995
326.3452791087782,108.51574695083454
205.08555723114316,58.551399410883995
204.0866787021939,54.21880970555076
343.4562381128856,90.77546896878702
199.83273116605974,63.912733846013694
360.33110829885004,106.78558065865779
241.82918867752278,54.275428052436936
252.2690719897135,62.719763904857416
358.5015840452738,116.87053473274719
305.6711196823128,78.75927260755186
530.5758380056084,160.56517005699635
356.5694520835308,114.404149725355
222.62676906626155,56.71297318782059
518.5929282665904,184.32258574138552
433.7647515135847,135.33737421711044
393.85429453461825,95.66644302988422
16.677907840598014,5.1016789877908355
197.70949172243,48.80367627492191
149.49444093577057,47.390951583577575
317.0164401688221,116.45410452493269
179.19486435592407,45.945164562797764
402.19879742510693,135.16218635284616
314.0652798642086,84.94631845962597
517.4093685297782,181.69705893655382
377.92396191260445,106.93310632968587
297.12649352179716,97.58795090967054
713.6728940273363,220.0742838618052
938.1105304663974,277.10473814377303
281.45902269749257,81.99881207178356
552.7815942033263,200.5268482198437
236.45890478749476,69.12332281050573
301.8470657581318,79.13142605758539
129.0503129095614,19.282830832737435
443.4428043990131,117.87884631720188
314.8006851029278,78.27538775529182
338.33001887527615,90.41426334048295
383.81869968737067,121.46579383279176
269.88321298760263,57.64397665312595
529.2232630639729,159.13163802320932
