simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd,redshift,mass1_detector,mass2_detector
7234,63757.0246,1685925342.61,2.9484186,0.26174902,168.931942,14.997114,1.4720926,313.04662,8.5545893,1.4992858,0.9794355,0.41288549,11.866979,0.18657,0.381099,0.061024,0.09856,38.557698,0.098544,611.823247,190.833895,0.0672673,9.1300334,1.6001387
7268,63061.2366,1625809262.44,4.6980072,0.31538115,269.175985,18.070009,1.0093254,333.1257,12.798965,1.2883813,0.86671746,0.27854988,11.969752,0.15895,0.095738,0.029004,0.020339,21.468033,0.532432,468.387139,122.632791,0.0713785,13.7125359,1.380344
7294,62281.2142,1558415329.14,2.4210894,0.18892813,138.718204,10.824784,1.2434991,179.40037,18.062494,1.1551678,0.9726128,0.050719507,12.008149,0.14206,0.268805,0.134069,0.041063,67.637701,0.321485,261.606336,71.488994,0.0393205,18.7727203,1.2005896
7304,64321.5697,1734702036.64,1.1782913,0.46529757,67.511119,26.659587,1.6082303,443.51404,14.215636,1.2079173,0.93739969,-0.481538,11.994896,0.14871,0.213203,0.090619,0.03736,43.809706,0.037425,754.855691,286.060921,0.0936073,15.5463233,1.3209872
7319,61033.4195,1450605865.9,4.2186078,0.25090773,241.708422,14.375954,3.0384916,807.68581,13.228261,1.3724899,0.9514302,-0.24428634,11.93674,0.16979,0.217855,0.065249,0.046511,47.194405,0.99469,858.871846,262.084796,0.1630933,15.3857017,1.5963338
7348,62647.8291,1590090849.22,1.7298382,0.89020789,99.112428,51.005155,2.1425968,74.81961,8.1129904,1.0958771,0.75851589,-0.4516269,12.021689,0.13462,0.167184,0.071116,0.029303,21.168038,0.541147,99.072246,12.973304,0.0166742,8.248268,1.11415
7411,61371.315,1479800032.56,2.0343581,-0.41366568,116.560133,-23.701298,2.1222519,806.03914,9.4580879,1.445652,0.96159166,-0.036066633,11.900681,0.17939,0.313789,0.063286,0.076574,66.536726,0.523928,1049.837499,314.873615,0.1627906,10.9977757,1.6809906
7427,64049.5625,1711200619.2,0.76632932,0.1671339,43.907436,9.576067,2.6850133,329.87987,4.8700066,1.552521,0.94418454,0.48953721,11.82988,0.1938,0.349792,0.023054,0.126894,56.714146,0.897566,427.033312,147.871825,0.0707154,5.2143911,1.6623081
7438,62995.4002,1620120995.06,4.1692137,0.34745617,238.878349,19.907772,1.2248532,198.1993,2.3394663,1.1176642,0.86723584,-0.012638147,12.017196,0.13734,0.388452,0.037591,0.158933,42.662715,0.339084,564.860933,163.693393,0.0433158,2.4408022,1.1660767
7448,63460.3284,1660290792.78,2.8080237,0.54419063,160.887907,31.179826,1.1734353,277.32241,11.591097,1.3689504,0.97423387,0.093990318,11.938087,0.16934,0.33557,0.090836,0.074599,26.276647,0.386986,478.304627,170.805151,0.0598982,12.2853828,1.4509481
7451,64105.1248,1716001201.27,2.2482071,-0.048731465,128.812778,-2.792107,2.4583661,241.62528,7.791431,1.1341156,0.8725214,0.4627794,12.013924,0.1394,0.277439,0.092414,0.056493,28.307449,0.77554,255.508454,63.306893,0.0524626,8.2001897,1.1936143
7490,61827.1862,1519187309.19,3.1574209,-0.39960315,180.906892,-22.895574,2.3099655,757.86128,7.8438759,1.4188427,0.98182112,-0.2117116,11.914258,0.17586,0.427631,0.073792,0.109291,32.622132,0.673674,902.774809,405.627003,0.1538934,9.0509966,1.6371932
7505,63468.1654,1660967910.71,2.155546,-0.87259442,123.503688,-49.995977,0.17364399,925.271,8.0533733,1.5475484,0.83501703,-0.1098498,11.833009,0.19313,0.103465,0.006288,0.030256,64.496746,0.984962,765.075188,257.527519,0.1844674,9.5389581,1.8330206
7509,63854.6947,1694364041.51,1.6908764,-0.22201223,96.880081,-12.720364,0.34583166,553.64509,3.8501437,1.448738,0.72233725,-0.068659447,11.898468,0.1798,0.179561,0.011068,0.070985,49.676773,0.940794,499.312143,143.668297,0.1152022,4.2936887,1.6156358
7511,62431.5691,1571405991.05,3.6589254,0.12690896,209.640983,7.271348,2.2587985,821.77931,8.1460676,1.3591021,0.86088353,-0.40452754,11.942356,0.16806,0.189727,0.043929,0.044736,17.468259,0.634995,756.283778,236.112952,0.1656797,9.4957056,1.5842777
7513,64259.8504,1729369492.23,6.0941754,-0.31021702,349.17053,-17.774126,0.38316661,561.65578,4.4755774,1.3542538,0.85373741,-0.49345413,11.94507,0.16742,0.29163,0.035608,0.096511,41.344821,0.927485,539.357742,183.279052,0.1167519,4.9981096,1.5123655
7536,63074.2082,1626930010.76,1.0825985,0.31738494,62.028325,18.184818,0.35368565,600.77128,6.8298922,1.3500808,0.87609792,-0.44322416,11.947479,0.16687,0.250209,0.049555,0.062782,55.496718,0.938103,512.11804,161.777358,0.1242796,7.6787085,1.5178683
7540,61718.0621,1509758987.23,5.6365682,0.31669507,322.951569,18.145291,0.45949443,825.87922,14.662581,1.7086855,0.98507702,0.16321614,11.67718,0.21609,0.192806,0.018617,0.053095,27.148431,0.896277,1058.136747,420.603005,0.1664308,17.1028861,1.9930634
7562,62120.5965,1544537954.22,0.23293932,0.57777627,13.34644,33.104142,1.5894697,80.572703,13.067822,1.2308592,0.82963592,-0.46194699,11.994175,0.15154,0.065833,0.018017,0.014573,33.48188,0.018672,120.499476,37.255371,0.0179393,13.3022496,1.25294
7620,63180.1139,1636080258.34,3.4060064,0.45534504,195.149792,26.089349,1.9157381,430.50267,5.0004635,1.330645,0.6712985,0.37098154,11.954273,0.16438,0.143133,0.024354,0.041573,28.852268,0.338142,737.47646,219.751432,0.0910188,5.4555997,1.4517587
7624,63610.5174,1673267123.97,4.0571731,0.46592904,232.458895,26.695768,0.83048447,844.73126,5.7893825,1.4230218,0.78287292,-0.26959503,11.911558,0.17642,0.165521,0.022856,0.047933,34.392854,0.674518,1166.281052,365.645039,0.1698772,6.7728666,1.6647608
7638,63534.3181,1666683498.59,2.3860068,-0.69608369,136.70812,-39.882658,2.3937888,319.22959,7.6900721,1.0770749,0.78940588,-0.44536,12.025526,0.13226,0.209946,0.084111,0.038398,20.926172,0.733184,374.689542,98.696595,0.0685356,8.2171158,1.1508929
7649,63323.0819,1648432693.97,1.2941886,-0.69017952,74.151545,-39.544374,1.0583354,471.56946,5.0969496,1.467181,0.98809624,-0.2274099,11.887085,0.18227,0.48511,0.045508,0.160944,23.916272,0.490324,703.884977,231.885079,0.0991613,5.6023697,1.6126686
7667,63317.3985,1647941651.82,5.2885181,0.25215273,303.009767,14.447287,2.2578515,227.65603,3.6308463,1.1555139,0.92234021,0.23229787,12.008072,0.1421,0.417275,0.059768,0.138711,22.189044,0.634263,277.520189,58.103515,0.0495326,3.8106916,1.2127495
7672,64339.5747,1736257671.87,0.060123356,1.2130061,3.444815,69.50013,2.4629163,798.49389,4.2138844,1.2671425,0.69922805,0.073300011,11.977075,0.15623,0.205043,0.033336,0.064493,67.351666,0.778404,587.463599,283.871206,0.1614026,4.8940163,1.4716626
7688,62396.6608,1568389909.52,2.3613352,-0.48800664,135.294541,-27.960721,0.66615075,474.18485,4.4717288,1.3110601,0.45045084,0.26691553,11.961595,0.16186,0.069243,0.011604,0.021331,71.68036,0.786206,770.531443,250.262928,0.0996772,4.9174582,1.4417429
7702,63411.7966,1656097647.58,4.4331269,-1.3555485,253.999461,-77.667208,0.54474849,776.65205,3.7132449,1.1714418,0.74394202,0.48349473,12.004743,0.1441,0.271536,0.045638,0.087218,37.792747,0.855258,810.594713,234.888929,0.1573734,4.2976109,1.3557956
7705,62095.7582,1542391926.81,6.010568,0.10329901,344.380179,5.918597,3.0195134,652.34904,6.531651,1.2583655,0.52370745,-0.20499772,11.979926,0.15511,0.044189,0.011655,0.010134,50.400186,0.992558,665.657264,270.129561,0.1341091,7.4076048,1.4271238
7722,62569.0301,1583282614.64,4.035752,-1.0099545,231.231557,-57.86613,0.93746428,360.40179,5.362957,1.1682727,0.35454541,0.48984259,12.0056,0.1437,0.046845,0.018602,0.009051,48.424177,0.591834,637.119459,272.972298,0.0769289,5.7755234,1.2581466
7733,62629.2455,1588485230.26,4.2849806,0.20691171,245.511304,11.855168,2.2940892,405.7901,3.6314447,1.2528425,0.59206408,-0.28120965,11.981941,0.15441,0.173161,0.026117,0.059547,19.867745,0.661857,544.590686,193.76438,0.0860797,3.9440384,1.3606868
7734,64399.1492,1741404906.91,3.4553069,0.78061675,197.974502,44.726045,0.73269754,540.82471,6.8266125,1.4381703,0.86273187,0.44771847,11.903434,0.17842,0.206986,0.032561,0.055363,18.33333,0.743373,583.227644,217.31789,0.1127164,7.5960837,1.6002757
7836,62868.9525,1609195915.99,4.209214,-0.24109968,241.170197,-13.813994,2.1541859,143.52542,4.7025442,1.4044629,0.82162404,0.11829709,11.920922,0.17398,0.240512,0.027283,0.07977,49.218445,0.550856,207.393941,65.866666,0.0316339,4.851304,1.4488915
7867,64066.8148,1712691214.33,4.67813,-0.3486255,268.037105,-19.97477,0.82954991,296.61475,2.2813168,1.1532338,0.81140554,0.41269445,12.008612,0.14182,0.349474,0.030557,0.146043,28.871997,0.675208,314.457278,91.732522,0.0638866,2.4270624,1.22691
7936,61401.2232,1482384106.48,1.9511165,-0.99151559,111.790741,-56.809659,1.6571408,484.75338,3.5266724,1.2120677,0.070568137,0.41522282,11.992706,0.14925,0.032496,0.008604,0.009657,73.349649,0.086237,795.200631,234.807037,0.1017585,3.8855413,1.3354059
7937,63174.2536,1635573929.44,1.0313878,-0.025278041,59.094168,-1.448325,2.7004365,956.5639,4.2861166,1.6485291,0.97700638,0.21400256,11.744189,0.20729,0.413481,0.011973,0.170649,50.854777,0.904259,927.658323,388.037146,0.1900798,5.1008208,1.9618812
7964,62206.9526,1551999126.43,3.329122,1.4325199,190.74464,82.077344,1.5816989,136.26225,12.877863,1.1411556,0.87965035,-0.20018108,12.012121,0.14029,0.156869,0.074248,0.02518,34.540455,0.010902,182.117694,47.092453,0.0300675,13.2650681,1.1754673
7999,63830.1359,1692242161.62,5.4131468,0.19684303,310.150466,11.278275,2.0447739,555.40593,18.449497,1.2550319,0.98479134,-0.37155455,11.981102,0.15469,0.294649,0.125846,0.051446,27.708755,0.456429,1109.430274,392.713415,0.1155431,20.5812091,1.4000422
8011,61060.4394,1452940382.05,1.6444203,-0.16657524,94.218343,-9.544058,0.70683253,766.07942,3.0491741,1.3521422,0.55034727,-0.34921026,11.946317,0.16714,0.147078,0.010213,0.060919,41.55171,0.760423,841.203822,234.541827,0.155417,3.5230676,1.5622881
8052,63530.3624,1666341733.23,5.4055121,-1.4338876,309.713029,-82.155708,2.7854947,977.64674,7.3659401,1.4896848,0.80493546,0.19927932,11.87342,0.18528,0.11347,0.012484,0.031742,46.091636,0.937264,703.132168,210.355483,0.1938438,8.7937819,1.778451
8075,61769.975,1514244254.79,1.4482579,0.7907635,82.979065,45.307411,2.9058065,394.26129,4.7094216,1.1902943,0.45800591,-0.21937776,11.999385,0.14649,0.095607,0.027422,0.023223,45.614097,0.972331,346.194531,131.634358,0.0837652,5.1039072,1.2899995
8098,61962.0015,1530835346.89,0.45514745,0.96596495,26.078028,55.345715,2.6354102,403.03346,2.2819819,1.130263,0.84558749,-0.35323188,12.014624,0.13892,0.373533,0.034213,0.154811,16.826976,0.874602,439.549958,225.289937,0.0855269,2.4771527,1.2269309
8104,64310.0327,1733705240.17,4.5392279,-0.84647936,260.078601,-48.499695,1.5337678,428.78309,12.528149,1.4039397,0.89379179,-0.23253921,11.921274,0.17391,0.103831,0.021558,0.025076,29.567067,0.03702,737.340268,280.818825,0.0906761,13.6641527,1.5312435
8174,63163.6879,1634661049.55,2.5763938,0.56926846,147.616491,32.61668,1.2962393,159.05079,4.8420091,1.1698693,0.4666037,0.017783586,12.005184,0.1439,0.099479,0.030647,0.022944,38.210702,0.271121,282.96024,75.439237,0.0349705,5.0113366,1.2107802
8178,62059.1143,1539225892.73,0.18841137,0.59486391,10.795176,34.083191,0.85875965,559.21254,15.525747,1.3995645,0.95357376,-0.49700361,11.924666,0.17332,0.162285,0.045763,0.035512,48.332158,0.653377,760.583178,216.500976,0.1162796,17.3310747,1.5623053
8183,62071.2337,1540273013.19,5.5929827,0.59841863,320.454304,34.286862,2.2117722,237.21615,10.207217,1.3879336,0.91188496,-0.49309507,11.928891,0.17182,0.198378,0.049593,0.045385,58.396609,0.597978,290.160012,102.002868,0.0515391,10.7332878,1.4594664
8190,63098.8942,1629062877.16,0.95254978,-0.018784061,54.577082,-1.076247,2.0854385,493.08498,13.085188,1.1920066,0.94755298,-0.090945996,11.999048,0.1467,0.269992,0.110615,0.048573,47.087522,0.492223,879.82276,278.242943,0.1033957,14.4381402,1.315255
8213,62101.739,1542908666.38,2.1975248,0.84545673,125.908896,48.441102,1.1247962,142.43312,12.779527,1.0544688,0.9884212,0.4784613,12.030135,0.12944,0.470711,0.207245,0.080295,40.342282,0.43136,203.399014,67.012451,0.0313985,13.180785,1.0875775
8224,63565.7577,1669399883.46,6.220216,-0.54500555,356.392124,-31.226518,0.27349551,884.00982,10.160608,1.4697326,0.88135129,-0.17845368,11.885786,0.1826,0.124428,0.021011,0.031572,73.300902,0.962833,924.617872,350.162333,0.1770193,11.9592317,1.7299036
8226,62350.3552,1564389104.5,4.200499,1.188107,240.670865,68.073517,2.7980183,384.21335,8.231534,1.2322891,0.69180608,0.48432824,11.992401,0.15174,0.079993,0.027293,0.0161,45.167968,0.941557,336.258164,72.84992,0.0817426,8.904401,1.3330196
8261,63390.9453,1654296093.79,0.13106652,0.5512843,7.509558,31.586264,2.5742084,794.9694,8.0798569,1.5126882,0.85618407,0.24381839,11.857501,0.18839,0.136954,0.016665,0.037309,47.460803,0.84331,1103.601088,349.661506,0.1607536,9.378723,1.7558583
8288,64118.6319,1717168217.19,2.6710595,1.059637,153.040436,60.712728,2.4313719,653.94045,14.23921,1.4273359,0.9722752,-0.48840433,11.910176,0.17697,0.248881,0.069346,0.054717,36.330172,0.758218,609.586892,193.448719,0.1344106,16.1531108,1.619185
8300,62489.395,1576402142.26,1.1653525,0.59814104,66.76978,34.270957,2.6070042,331.60925,12.513455,1.4560329,0.89535892,-0.070907563,11.893607,0.18078,0.090242,0.011453,0.024016,15.690607,0.860478,393.070618,144.98998,0.0710688,13.4027712,1.5595114
8326,61482.6647,1489420645.88,2.8737026,-1.0678248,164.651031,-61.181854,2.773936,197.78681,6.4346952,1.2490376,0.76605153,0.41812262,11.983294,0.15392,0.182017,0.047117,0.042071,35.893697,0.933172,164.990369,41.161541,0.0432284,6.7128568,1.3030315
8327,61142.1356,1459998934.24,4.8656756,-0.2694107,278.782676,-15.436096,2.3632653,414.44331,15.405102,1.2662987,0.9649297,0.1752439,11.977357,0.15613,0.251023,0.098472,0.046493,23.740421,0.712089,466.60985,103.910232,0.0878126,16.7578641,1.3774957
8438,63508.3227,1664437500.81,2.9174367,0.43904034,167.15681,25.155159,0.91714687,426.79878,7.9960933,1.5826375,0.98003459,0.0099769412,11.805812,0.19796,0.369074,0.044586,0.101552,50.313181,0.608088,538.892353,161.152876,0.0902804,8.7179838,1.7255186
8470,62718.1655,1596167915.74,4.9453603,0.62885197,283.348273,36.030564,0.91931863,38.890832,3.7027705,1.0141107,0.45050707,0.37791026,12.037743,0.12441,0.175462,0.052119,0.043874,54.658777,0.606362,45.782899,7.855713,0.0087192,3.7350557,1.0229529
8491,63108.6591,1629906567.09,5.0528699,-0.46805201,289.50812,-26.817405,0.88069459,330.6814,6.2472944,1.1295996,0.84371537,0.35250476,12.01473,0.13884,0.286792,0.081548,0.063391,54.840741,0.636616,480.392745,186.25394,0.0708792,6.6900976,1.2096647
8501,61766.4224,1513937317.18,1.5401883,1.0153159,88.246289,58.173316,0.64721237,905.15305,16.507532,1.2935232,0.9849577,-0.24449338,11.967935,0.15961,0.318661,0.121128,0.060202,54.604748,0.797768,1010.019227,283.555484,0.1808428,19.4928003,1.5274476
8516,62524.4387,1579429924.88,0.31706801,-0.55550362,18.166659,-31.828013,1.6595998,346.06759,13.878899,1.1365632,0.96684301,0.25063106,12.013365,0.13971,0.331563,0.147253,0.056172,61.569775,0.088687,587.735044,227.979089,0.0740169,14.9061721,1.2206881
8539,62399.9647,1568675365.96,6.2071048,-0.77208743,355.640908,-44.237351,0.25850633,691.55042,6.372395,1.4048345,0.91432303,-0.21680483,11.920688,0.17403,0.301385,0.047067,0.081808,37.33489,0.966773,509.876986,176.153922,0.1415091,7.2741469,1.6036314
8549,63349.2523,1650693818.2,0.73631782,1.0640688,42.187903,60.966651,2.3717878,449.75491,5.1287341,1.3872006,0.61920053,0.26872084,11.929196,0.17172,0.094409,0.012144,0.029056,18.867041,0.718047,515.638084,191.700973,0.094846,5.615174,1.518771
8551,62056.3571,1538987675.55,2.5105348,0.063740906,143.843048,3.652085,2.5241407,378.24595,8.6157818,1.6061379,0.86203247,0.22630143,11.784755,0.20126,0.097686,0.000457,0.03014,53.457869,0.815356,366.867256,68.717324,0.080539,9.3096883,1.7354946
8575,62852.1401,1607743322.27,5.7607582,0.028128385,330.067132,1.611638,1.2208787,403.78836,6.1062465,1.2621404,0.91247898,0.042357754,11.978704,0.1556,0.341506,0.069021,0.086073,20.859325,0.34282,840.266952,266.264457,0.0856783,6.6294193,1.3702784
8580,61914.6063,1526740405.98,3.7042301,-0.043097498,212.236751,-2.469305,1.4963524,276.57056,6.1386356,1.1933378,0.94624281,0.42659736,11.998798,0.14687,0.408973,0.08957,0.099637,46.167668,0.074375,662.677151,197.838964,0.0597424,6.5053724,1.2646307
8593,63921.8953,1700170174.53,1.1213438,-0.076750645,64.248267,-4.397488,1.044073,465.52934,12.853175,1.105184,0.94685441,0.3054395,12.019952,0.13578,0.299424,0.137367,0.04939,63.176632,0.502703,849.453346,263.652283,0.0979687,14.1123838,1.2134574
8600,64342.0344,1736470189.65,1.1847632,-0.31036022,67.881931,-17.782331,2.4016256,415.02691,3.1263914,1.2261326,-0.18186817,-0.12552492,11.997091,0.15093,0.008241,0.000716,0.003222,50.573379,0.738491,466.314248,155.32934,0.0879293,3.4012928,1.3339456
8614,63762.5195,1686400106.08,0.64553472,-0.99152007,36.986415,-56.809915,0.45973843,458.39937,3.3757386,1.3292606,0.23934972,0.13074622,11.954818,0.1642,0.042998,0.002425,0.017399,31.030973,0.896169,375.141391,132.511332,0.0965587,3.7016955,1.4576123
8636,61657.3894,1504516865.63,3.6133743,-0.48596816,207.031097,-27.843925,0.41282543,717.54108,12.676924,1.1964332,0.92382878,0.064339183,11.998233,0.14726,0.221371,0.091288,0.039645,74.985436,0.915991,515.594399,153.025088,0.1463827,14.5326064,1.3715703
8671,62454.3316,1573372669.21,1.2530913,-0.51010822,71.796843,-29.227048,2.5864071,907.4874,9.295311,1.6986539,0.96472341,-0.12278526,11.689168,0.2146,0.235839,0.018298,0.067269,54.905852,0.849803,853.908312,245.657035,0.181264,10.9802163,2.0065587
8694,63750.0512,1685322845.09,5.2985664,0.042055183,303.585492,2.409584,2.1322159,214.25521,7.8341374,1.7161628,0.95967346,-0.064912856,11.666967,0.21722,0.252244,0.013656,0.076592,16.682423,0.532388,311.60411,63.110908,0.0467109,8.200077,1.7963263
8697,61644.0138,1503361210.53,5.4694915,1.0336306,313.378779,59.222671,2.6174174,96.096955,2.3047035,1.0293914,-0.58774596,0.48948166,12.035003,0.12631,0.026552,0.014723,0.005275,54.880666,0.865737,90.754052,20.88274,0.0213416,2.3538896,1.0513603
8707,64014.5903,1708179019.29,3.8668292,0.42253041,221.552993,24.209209,2.895346,515.58728,4.9038119,1.3159318,0.46911845,0.14478637,11.959792,0.16248,0.060001,0.010444,0.017426,34.357915,0.969834,441.656443,116.851252,0.1078017,5.4324512,1.4577915
8725,61288.8757,1472677275.61,5.7355419,1.2908732,328.622344,73.961586,2.0505047,129.09786,8.0813913,1.1501081,0.52209103,-0.38444659,12.009455,0.14142,0.028761,0.010025,0.005718,73.884921,0.46152,200.426629,34.071229,0.028519,8.3118645,1.182908
8780,64357.5223,1737808341.1,0.054303346,-0.69366405,3.111353,-39.744022,0.61040096,413.54204,3.8285978,1.1847521,-0.07183411,-0.49583271,12.000703,0.14579,0.010273,0.003996,0.002397,73.144794,0.819418,417.911045,107.665622,0.0876323,4.1641066,1.2885747
8806,62789.5869,1602338728.07,0.7826978,0.55488876,44.845281,31.792784,2.3907275,509.65375,5.2403431,1.4583572,0.62982595,-0.10423835,11.892002,0.1811,0.07571,0.003567,0.025898,44.408414,0.731099,609.832115,183.067311,0.1066422,5.7991848,1.6138796
8808,63518.2781,1665297642.0,1.464884,-0.12880511,83.931671,-7.379989,0.18587785,609.05037,3.3100762,1.3704866,0.79284781,0.37158501,11.937511,0.16954,0.268855,0.019986,0.108581,54.201979,0.982774,560.002473,208.753063,0.1258647,3.7266979,1.5429825
8830,63474.8024,1661541348.79,6.2183443,-0.12255962,356.284884,-7.022149,0.84718576,527.40407,6.6687512,1.2111638,0.39850456,-0.30629605,11.993152,0.14913,0.015917,0.001538,0.004443,33.538202,0.662095,738.974897,221.329198,0.1101064,7.4030234,1.3445207
8837,62369.3127,1566027036.7,5.7698503,-1.196082,330.588071,-68.530451,2.3406758,794.55368,15.291593,1.7056895,0.98739517,-0.30149353,11.68116,0.21563,0.196164,0.020452,0.053555,72.292506,0.696049,1188.714203,408.52079,0.160677,17.7486003,1.9797546
8853,61679.1481,1506396810.61,5.5874021,0.77279308,320.134559,44.277782,2.3114734,366.69016,4.7495556,1.1201643,0.67638308,0.19559164,12.016524,0.13766,0.211478,0.055575,0.051425,27.067765,0.674788,575.195014,209.209508,0.078203,5.1209851,1.2077645
8858,64299.8282,1732823578.52,1.0740216,0.82804973,61.536905,47.443755,0.96365131,633.63195,4.3436723,1.2882618,0.4325673,0.077189863,11.969794,0.15893,0.073719,0.013762,0.022339,33.247281,0.570525,940.224877,260.489287,0.1305545,4.9107583,1.4564502
