simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
125,64442.7703,1745173772.03,3.634105,1.0815548,208.218879,61.968525,2.1454953,1065.5545,43.022598,1.7219929,0.79928341,-0.029483488,11.667274,0.21795,0.0,0.487969,0.0,58.87144,0.543582,1884.465942,776.510591
126,64281.4818,1731238445.2,2.0597418,0.17479256,118.014512,10.014876,2.2605115,732.18084,12.378451,1.6337807,-0.042162766,-0.042920928,11.758985,0.20518,0.0,0.12703,0.0,52.228673,0.636317,965.893069,363.924126
127,61680.9972,1506556572.42,4.2623178,-1.1607889,244.212821,-66.508305,0.90466663,1491.1428,14.165201,1.6135713,0.78303574,0.019174174,11.778473,0.2023,0.0,0.178229,0.0,33.531153,0.617948,1641.147812,581.768636
128,63571.5567,1669900921.18,1.4008469,-0.59177478,80.262615,-33.906197,0.52965585,1706.573,9.0219537,1.7371923,-0.72042759,-0.021985331,11.641496,0.22036,0.0,0.052632,0.0,46.098136,0.862981,1976.189723,539.231926
129,62474.8509,1575145532.93,3.3677992,0.77688945,192.96068,44.512487,0.28794958,749.76891,13.688768,1.530607,0.51377596,-0.0010580633,11.846224,0.1908,0.0,0.18591,0.0,29.680196,0.958828,650.352895,154.599438
130,62873.2398,1609566332.79,0.18095655,-0.089947643,10.368047,-5.15362,0.65136007,1683.2101,16.211595,1.8723926,-0.69032277,0.00077523962,11.411741,0.2423,0.0,0.093329,0.0,52.035466,0.79526,1961.651014,663.452549
131,62195.8876,1551043110.01,4.0605509,0.77009919,232.652429,44.123433,2.3130083,1072.6575,6.2221545,1.7116968,0.3457559,0.013518091,11.67414,0.21652,0.0,0.038077,0.0,58.916667,0.67592,1000.142661,281.050894
132,63738.1051,1684290701.12,1.8025112,-0.73514969,103.276284,-42.120975,2.0880929,1323.0279,15.854865,1.6773837,-0.21374344,0.013072027,11.713563,0.21147,0.0,0.15495,0.0,68.181646,0.494532,1679.004208,532.323187
133,62958.6834,1616948661.97,3.0345979,0.2872826,173.869652,16.460081,2.6779812,2850.3981,27.427159,1.8483731,0.84080802,-0.040455102,11.460428,0.23817,0.0,0.257529,0.0,18.974852,0.894443,3325.975539,888.44812
134,63308.621,1647183272.69,0.56906573,-0.42252201,32.605065,-24.208728,3.1254039,1794.8914,22.570513,1.7535978,-0.90354373,0.048926956,11.618997,0.22288,0.0,0.185795,0.0,47.803252,0.999869,1701.898912,612.37814
135,61880.4151,1523786279.87,5.4701417,-1.1608199,313.416033,-66.510081,0.63544454,2689.4877,11.561695,1.8346178,-0.56498128,0.017439831,11.487516,0.23584,0.0,0.062105,0.0,19.715122,0.804808,1975.437301,642.130126
136,61221.1141,1466822677.72,3.2794061,0.88972437,187.896129,50.977451,0.85923495,1299.8711,10.656033,1.5644904,0.00074225027,-0.048758746,11.820427,0.19545,0.0,0.120563,0.0,19.110277,0.653017,1888.787905,578.865282
137,64185.9248,1722982319.38,3.7525404,0.4898931,215.004727,28.068807,2.6039615,1262.2508,8.5016191,1.6513379,0.54821686,0.048954866,11.742786,0.20767,0.0,0.082915,0.0,57.585458,0.858924,834.882627,298.399204
139,64481.4746,1748517827.65,3.443184,0.1814024,197.279911,10.393592,0.78492779,257.59589,7.9237726,1.4312152,0.017325722,-0.024375947,11.908642,0.17748,0.0,0.10635,0.0,18.453669,0.707439,291.655938,42.100506
140,62506.0324,1577839618.93,4.9244172,-0.7883589,282.148322,-45.169638,1.8345198,789.59176,7.1272236,1.5826949,-0.7450809,-0.024345905,11.805758,0.19797,0.0,0.055536,0.0,69.438018,0.260677,1704.006962,528.873845
141,63796.2472,1689314173.96,3.9892005,-0.86762,228.564352,-49.710964,2.1600743,1369.6832,24.739803,1.6767957,0.86109585,0.024980812,11.714142,0.21138,0.0,0.300851,0.0,34.858308,0.555761,1766.765006,502.574886
142,63094.4575,1628679549.63,4.5676949,-0.56373539,261.70964,-32.299659,0.5438284,1856.4058,20.392666,1.6184585,0.15983926,-0.014589567,11.773594,0.203,0.0,0.240085,0.0,51.847357,0.855734,2089.702112,599.515798
143,63539.7908,1667156339.34,4.1215581,0.89386756,236.147884,51.214839,1.5390983,2563.0874,7.6097856,2.0143297,0.79707557,0.034839656,10.930257,0.27215,0.0,0.0114,0.0,30.180903,0.031693,2704.413606,551.996061
144,61064.3479,1453278073.13,4.1447543,-1.4062408,237.476929,-80.571663,2.4893283,1167.338,9.8903533,1.689344,-0.30687385,0.015182992,11.701652,0.21319,0.0,0.078445,0.0,34.902816,0.794711,1621.083381,543.192818
145,61790.9646,1516057756.2,1.83562,0.4586396,105.173279,26.278113,0.29204783,1340.4764,7.708739,1.926497,0.55622869,0.011782116,11.276538,0.25229,0.0,0.024735,0.0,32.749936,0.957656,1054.791222,297.728355
146,63532.4698,1666523812.14,3.1449831,0.10284024,180.194258,5.892312,2.1496501,686.13685,6.9205402,1.5477882,-0.053765666,0.025673395,11.832892,0.19316,0.0,0.067814,0.0,38.251978,0.547065,1000.602559,329.770224
147,63868.2917,1695538820.0,0.76001756,-0.43612031,43.545799,-24.987853,1.7467004,334.38291,25.846869,1.4947334,0.18218492,-0.024463815,11.869727,0.18596,0.0,0.365475,0.0,49.446457,0.174998,532.561063,123.742506
148,61593.7826,1499021231.49,6.1431696,1.0029309,351.977691,57.463708,0.24455566,1106.7604,6.149255,1.6417707,0.73308456,0.027277133,11.751633,0.20631,0.051518,0.053741,0.0,67.964207,0.970245,1215.029147,548.79455
149,61469.1997,1488257272.0,1.4153516,0.85319948,81.093673,48.884729,2.0453465,1260.0452,8.0745126,1.7577149,0.47426664,0.0012705163,11.612441,0.22352,0.0,0.056687,0.0,72.580453,0.456938,2099.734904,582.263945
150,61869.1524,1522813182.25,5.6752451,-0.83875026,325.167592,-48.05685,0.67784196,895.91577,12.169401,1.5125317,-0.27412599,0.029358827,11.857615,0.18837,0.0,0.149319,0.0,29.497744,0.778928,982.707439,267.429038
151,62970.3304,1617954962.52,2.8555272,0.53618581,163.609657,30.721184,2.3653622,671.21314,24.650828,1.6106223,0.62221747,-0.038743225,11.78142,0.20188,0.0,0.315388,0.0,70.081724,0.71356,650.165385,179.608724
152,63538.7338,1667065017.8,5.7932387,-0.70698433,331.928127,-40.507218,1.6944828,304.75129,5.5316652,1.4000244,-0.82724051,-0.0095442799,11.924318,0.17338,0.0,0.059055,0.0,19.210878,0.123371,370.231743,105.844178
153,63071.716,1626714676.5,3.2969924,0.6657384,188.90375,38.144001,0.76523041,1183.4072,8.2825927,1.5870647,-0.15470229,0.043322448,11.801524,0.19859,0.0,0.079362,0.0,55.098834,0.721223,1365.431769,371.724955
154,63554.1264,1668394943.2,4.4397351,-0.21608106,254.378083,-12.380533,1.2279796,760.42939,16.172868,1.7301586,0.6455198,0.046224528,11.650787,0.2193,0.0,0.166807,0.0,40.716202,0.336141,1584.470154,519.250324
155,63316.7303,1647883914.36,2.5716602,0.88136944,147.345276,50.498749,0.44577934,909.68044,32.226302,1.4570812,0.63072507,-0.049753957,11.892885,0.18092,0.0,0.499038,0.0,23.849099,0.902275,912.668547,178.944036
156,61031.2765,1450420709.83,1.2174239,0.48901349,69.753251,28.018409,0.21649182,1697.5116,6.5900422,1.6648393,-0.62097552,0.034364469,11.727561,0.20964,0.0,0.037152,0.0,20.374966,0.976657,1560.266042,488.351659
157,61634.139,1502508031.17,5.6886937,1.3958371,325.93814,79.975575,2.1528602,914.79128,10.156859,1.5819367,-0.90122199,0.0028069891,11.806459,0.19787,0.0,0.093824,0.0,33.375783,0.549749,1267.701562,370.086926
158,62572.1965,1583556199.57,4.3717974,-0.41336165,250.48554,-23.683878,2.0776688,199.77162,6.0095681,1.3869458,0.84965807,-0.0079708705,11.929307,0.17169,0.232704,0.094894,0.026614,16.703508,0.485445,260.548177,63.372606
159,63136.8473,1632342027.77,5.9069349,-0.87640774,338.44244,-50.214465,0.4633445,3415.5468,12.234469,1.9213823,0.78242341,0.044556298,11.290565,0.2513,0.0,0.07683,0.0,63.233234,0.894563,2810.524626,748.072021
160,63991.613,1706193782.76,1.3410501,1.0142657,76.836511,58.113144,0.43269922,1796.7667,7.8924349,1.7888803,0.5411098,-0.031718391,11.566188,0.2284,0.0,0.050286,0.0,70.171381,0.907837,1587.248776,438.976761
161,61386.9408,1481150105.09,4.7052079,-0.098321887,269.588554,-5.633429,2.8689112,1356.4504,20.018988,1.5525132,0.59022476,0.01286818,11.829888,0.1938,0.0,0.274053,0.0,48.427291,0.963052,1434.595528,583.108007
162,61617.1373,1501039079.83,0.43355804,-0.71217074,24.841046,-40.804378,0.43369521,1766.1631,8.3446756,1.8152187,-0.77730753,0.019580298,11.52194,0.23265,0.0,0.030797,0.0,48.452278,0.907419,1569.84038,516.354787
163,63007.8064,1621192888.22,2.8842017,-0.62290109,165.252585,-35.689604,0.67594119,882.47755,10.922918,1.5534666,0.07053667,0.024224658,11.828934,0.19394,0.0,0.12832,0.0,19.828729,0.780118,1063.802565,292.179883
164,62874.9455,1609713710.77,1.1375086,1.0719979,65.174442,61.420955,0.89646557,1175.8817,13.682635,1.4921573,0.35594172,0.0066670965,11.871598,0.18561,0.0,0.192398,0.0,23.189374,0.624375,1842.726224,513.479449
166,62205.6329,1551885098.96,6.1751919,-0.34101028,353.812434,-19.53845,2.2907479,1148.6433,23.057392,1.5199683,0.84034853,-0.037061063,11.853628,0.18936,0.0,0.342973,0.0,32.718401,0.659348,2059.11078,711.587515
167,64164.5119,1721132247.85,5.264589,-0.13011912,301.638731,-7.455276,1.9897103,779.86694,10.11831,1.5005859,0.14758919,-0.026521965,11.866331,0.18674,0.0,0.129856,0.0,34.984298,0.406769,1241.432652,360.985701
168,63864.3084,1695194664.1,2.2828438,-1.4731778,130.797315,-84.40687,0.25452869,2730.1968,22.199581,2.0393189,-0.019546042,0.015362983,10.750853,0.28012,0.0,0.093446,0.0,18.201504,0.967782,1890.69245,537.774203
169,62342.113,1563676984.66,3.3270906,0.88244351,190.628249,50.560289,2.2350672,800.57584,11.352485,1.6250059,0.48309346,-0.006272362,11.767799,0.20392,0.0,0.126958,0.0,68.498233,0.616485,983.893074,384.077866
170,62617.0812,1587434230.65,2.6190751,-0.91945412,150.061949,-52.680841,0.65924323,795.12739,44.328692,1.3493988,-0.24894709,0.0019290159,11.947837,0.16678,0.0,0.709101,0.0,43.086446,0.790456,1094.478514,383.926157
171,63371.1018,1652581616.6,2.8632564,0.88956503,164.052507,50.968322,0.4985485,1793.7889,7.0798388,1.7798662,0.48396103,0.0017028705,11.580368,0.22697,0.0,0.040816,0.0,72.287046,0.878278,1983.528588,555.442854
172,62649.9897,1590277525.64,5.093636,-0.46150996,291.843845,-26.442573,2.7323746,1468.7673,23.265792,1.7938662,0.64733218,-0.046102869,11.558482,0.22919,0.0,0.226704,0.0,48.093563,0.917432,1173.005882,245.491231
173,63557.5186,1668688028.71,0.33681451,-0.16005643,19.29805,-9.170558,0.90185304,2326.0611,11.269417,1.8817769,0.68766633,-0.0040674747,11.389472,0.24399,0.0,0.073516,0.0,20.872057,0.620157,2122.169129,667.69242
174,61616.6509,1500997059.43,1.045087,-1.0358076,59.879074,-59.347404,0.22087048,2512.2378,45.76333,2.0045381,0.89275325,0.0048142208,10.98397,0.2695,0.0,0.331504,0.0,35.96682,0.975707,1908.550044,529.58416
175,61500.5849,1490968950.56,5.9562252,-0.09118806,341.266566,-5.224691,2.6440905,1929.1406,18.520619,1.6574034,-0.24173532,0.031546134,11.735362,0.20856,0.0,0.19212,0.0,15.40993,0.878777,1943.946615,623.013176
176,63959.1528,1703389222.22,3.2342286,1.1840172,185.307649,67.839188,1.2347411,872.70772,40.07842,1.6530599,-0.6663959,-0.0094059789,11.741334,0.20791,0.0,0.422438,0.0,35.207203,0.329766,1670.914872,506.619923
177,61775.0069,1514679010.69,5.8901188,-1.0422688,337.478948,-59.717603,2.3472769,1459.4281,15.158115,1.7590624,0.58511706,0.014267696,11.610576,0.22373,0.0,0.144604,0.0,62.401763,0.700773,1788.963307,571.9652
178,62036.7902,1537297091.19,1.6106473,-0.94189716,92.283293,-53.966732,0.48051984,831.01442,8.4118722,1.5647678,-0.54655575,-0.021932639,11.820243,0.19549,0.0,0.079248,0.0,20.144863,0.886755,818.90469,200.921371
179,63519.9714,1665443949.92,3.6852578,0.45499923,211.149718,26.069536,0.68342547,1168.6086,32.937001,1.7963633,-0.36619439,-0.044874358,11.554023,0.22959,0.0,0.284937,0.0,72.743936,0.775414,1016.881309,337.40061
180,61613.8621,1500756101.09,1.011151,0.50059004,57.934685,28.681697,2.4111137,1204.2647,12.234486,1.8016226,-0.72207686,0.0047987619,11.545132,0.23044,0.0,0.073304,0.0,53.147424,0.744855,1136.434698,319.186582
181,63494.6788,1663258662.73,4.6741223,-0.9008108,267.807481,-51.612657,2.1748904,1126.2505,18.667846,1.4287102,-0.12189064,0.021094804,11.909829,0.17715,0.0,0.277269,0.0,43.668741,0.568017,1563.979556,494.293173
182,63111.8987,1630186464.75,4.9049309,-0.30718082,281.031839,-17.600165,2.3633837,827.77807,9.1031041,1.6129938,-0.48901067,-0.02062774,11.77907,0.20222,0.0,0.080395,0.0,56.232235,0.712172,1074.469271,383.284097
183,64419.1234,1743130679.11,4.3374603,1.0623422,248.518169,60.867724,0.20484591,1543.7125,20.691114,1.9280995,0.43227709,0.015545308,11.272036,0.2526,0.0,0.143977,0.0,21.978297,0.979092,1452.714824,384.76251
184,62923.7933,1613934156.37,0.27226585,0.07745962,15.599684,4.438109,2.7225028,636.01525,9.579145,1.364802,-0.30994079,-0.020013338,11.939702,0.1688,0.0,0.143669,0.0,59.391474,0.91346,552.441989,139.510939
185,62694.0299,1594082598.09,5.4862494,0.96915175,314.338936,55.528305,2.9025309,1621.2172,14.416012,1.819757,-0.040952524,0.021591204,11.513599,0.2334,0.0,0.104471,0.0,71.030657,0.971561,1267.322075,337.476776
186,63697.8607,1680813586.14,3.1433295,0.43418349,180.099514,24.876882,2.9929583,606.94545,8.6527906,1.7308764,0.57024808,-0.044482192,11.649773,0.21941,0.0,0.070684,0.0,73.912434,0.988974,480.667057,110.791057
187,61788.6735,1515859812.65,6.2427177,-0.24126284,357.681377,-13.823342,2.082039,492.37787,25.513386,1.525028,0.74938734,0.031375963,11.850019,0.19005,0.0,0.371525,0.0,59.880459,0.489261,1146.906617,369.895038
188,61040.8602,1451248742.87,2.1966371,0.31428303,125.858035,18.007091,0.073094225,489.15754,6.9357484,1.4969998,0.47477601,-0.010712977,11.868255,0.18627,0.0,0.085122,0.0,53.403337,0.99733,460.292466,72.082879
189,63389.2423,1654148949.75,4.4774684,0.54934635,256.540042,31.475227,0.3786023,531.75584,15.373358,1.6111483,-0.85867713,-0.0077789268,11.78093,0.20196,0.0,0.153307,0.0,61.927081,0.929182,488.312775,74.880875
190,61874.6463,1523287861.24,3.1900581,-1.2925824,182.776866,-74.059516,1.5065925,151.79357,8.477098,1.2795002,-0.31829837,-0.012407911,11.972842,0.15781,0.0,0.143499,0.0,72.5988,0.06416,450.884502,151.928663
191,64116.0096,1716941648.07,1.1045291,0.8888114,63.284856,50.925142,1.893088,789.84049,5.8301389,1.6070025,-0.27897617,-0.0329131,11.78412,0.20138,0.0,0.039649,0.0,20.634474,0.316741,1285.45966,404.893096
192,63018.3075,1622100185.04,4.7293319,-0.20866607,270.970758,-11.955685,1.3523031,1015.8802,12.470931,1.4730162,0.24586864,-0.010558195,11.884088,0.18304,0.0,0.175949,0.0,52.958791,0.216759,1493.786476,476.246663
193,61363.4567,1479121077.44,1.0949333,0.83492124,62.735057,47.837463,2.3925426,1365.5413,17.002023,1.63958,-0.019248587,0.041095579,11.753407,0.206,0.0,0.185022,0.0,49.171599,0.732336,1521.728336,466.265613
194,62938.368,1615193413.36,5.1248229,0.17467648,293.630723,10.008225,3.0700326,1085.9089,12.375868,1.5337883,0.5799965,0.027407766,11.8443,0.19123,0.0,0.166906,0.0,63.858188,0.997441,1334.283755,468.082634
195,62259.8698,1556571166.7,1.4281956,-0.045504465,81.82958,-2.607214,2.6262372,1180.09,6.4862036,1.6001656,0.58162955,-0.0097887516,11.790432,0.20042,0.001665,0.062578,0.0,22.778259,0.870118,1342.701896,441.667542
196,62624.0593,1588037137.69,2.2933055,0.47677426,131.396726,27.317153,0.085611234,1369.7982,33.758403,1.6573769,0.5585579,0.0353877,11.735391,0.20856,0.0,0.403631,0.0,20.428344,0.996338,1135.095827,216.03786
197,64376.3387,1739434085.74,4.3969779,-0.29969775,251.928276,-17.171416,2.0407824,344.06273,6.1215779,1.5588056,0.75709885,0.027859168,11.823729,0.19469,0.092313,0.066503,0.005212,72.045957,0.452874,677.285552,195.652965
198,63747.1587,1685072929.26,3.0377629,1.142181,174.050993,65.442151,0.65178005,914.18408,7.9344315,1.4383136,0.73431655,-0.039624176,11.903379,0.17844,0.059084,0.119077,0.0,24.049233,0.795005,949.172102,192.623117
199,61260.1378,1470194324.36,4.9866078,-0.094386907,285.711581,-5.407971,2.689125,1661.0521,11.899704,1.7187774,-0.62041311,0.026486688,11.66851,0.21752,0.0,0.090307,0.0,43.500475,0.899371,1664.185528,553.844454
200,62546.7531,1581357881.52,0.3712305,0.074905383,21.269941,4.291762,0.78760097,1191.5738,7.196989,1.6150997,-0.41469694,-0.022498039,11.776937,0.20252,0.0,0.0556,0.0,72.449989,0.705547,1326.975447,417.794094
201,62059.4105,1539251487.7,0.25943796,0.7611129,14.8647,43.608557,2.5590766,1833.7775,41.309499,1.8066974,0.92846548,0.021150041,11.536574,0.23126,0.0,0.428139,0.0,19.354817,0.835081,1644.394483,344.488579
202,63167.8811,1635023346.49,0.10602085,0.9133868,6.074547,52.333209,0.91639296,1488.897,18.680345,1.7425103,0.21552244,0.015067809,11.633702,0.22119,0.0,0.179244,0.0,20.475834,0.608686,2148.780256,642.699841
203,62909.4522,1612695089.5,5.9996034,-0.57777306,343.751954,-33.103958,2.8429945,2399.4552,33.244938,1.8508864,-0.41221373,0.014320272,11.456023,0.23859,0.0,0.259224,0.0,64.760561,0.95575,1916.564963,561.082422
204,64218.7735,1725820449.29,4.2973777,-0.027941271,246.221605,-1.600917,1.0228772,802.11558,8.9206182,1.5491234,0.78002597,-0.047625822,11.832225,0.19334,0.0359,0.114531,0.0,37.108187,0.520912,1617.705951,506.77462
205,61956.8359,1530389036.24,0.091542088,0.59979743,5.244975,34.365861,0.42007389,2209.1762,14.667693,1.8645796,0.044488892,-0.012011184,11.427941,0.24094,0.0,0.097165,0.0,30.161983,0.913059,1915.22467,623.508459
206,63221.4052,1639647825.09,0.7222994,0.22765353,41.384707,13.043586,2.6719136,1545.0404,8.4767658,1.674223,0.9377557,-0.017040581,11.717172,0.211,0.196203,0.088249,0.019946,45.020526,0.891714,1472.679638,558.702085
207,62015.3005,1535440377.83,0.86981331,1.160578,49.836632,66.496221,0.16641169,2197.7148,21.671731,1.7741988,0.45031519,-0.022907507,11.588896,0.22608,0.0,0.209173,0.0,28.430766,0.986185,2068.625215,711.319083
208,61658.1143,1504579490.28,4.575854,-1.3017588,262.177122,-74.585285,1.2014151,561.13746,9.4779876,1.3725378,-0.72367059,0.002968639,11.936721,0.1698,0.0,0.132705,0.0,63.509831,0.361038,1087.217965,339.78116
209,63723.4741,1683026580.69,3.4564419,1.2633689,198.039533,72.385706,1.4269774,494.3039,6.1046249,1.4693823,0.7419051,0.028433823,11.885968,0.18256,0.109549,0.08029,0.005751,44.977533,0.143324,1717.092225,570.217847
210,62663.1844,1591417548.26,6.1626585,0.13900934,353.094323,7.964648,2.4074412,1449.2835,11.019073,1.8063417,0.68553738,-0.037366522,11.537259,0.23121,0.0,0.087297,0.0,34.196888,0.7424,1713.83134,563.551933
211,62150.4671,1547118774.02,2.8854634,-0.44592625,165.324875,-25.549692,1.4954367,632.0102,8.1459319,1.4459332,-0.65342722,-0.031482486,11.900494,0.17943,0.0,0.096357,0.0,45.236636,0.075288,1299.083524,362.087012
212,61932.4626,1528283188.65,2.4243701,-0.12244579,138.906175,-7.015627,0.14152771,1844.1649,18.538049,1.6803865,0.162625,-0.0082257744,11.710897,0.21189,0.0,0.196068,0.0,71.849451,0.990002,1511.468503,512.69539
213,64435.1448,1744514927.92,2.4140439,-0.50881888,138.314527,-29.153174,0.91314715,1505.8702,44.525857,1.6780871,0.42546451,-0.0070367733,11.712932,0.21157,0.0,0.508117,0.0,20.027867,0.611258,2043.183794,738.452029
214,62027.9805,1536535933.82,5.390106,0.52725094,308.830325,30.209254,2.5681701,2001.8415,8.8887453,1.8416596,0.2624704,-0.033979627,11.473891,0.23703,0.0,0.047405,0.0,67.918857,0.840049,2128.490761,582.227499
215,62406.1227,1569207415.07,4.9998883,0.13156479,286.472498,7.538107,2.0790728,321.93829,6.6832937,1.5282723,0.3645552,0.033438161,11.847587,0.19049,0.0,0.073738,0.0,18.818181,0.486672,378.447042,86.320797
216,62808.5549,1603977557.83,1.5988362,0.13729959,91.606566,7.866687,0.65757984,1171.2996,9.0453476,1.7091814,-0.51146405,0.0048966635,11.676617,0.21616,0.0,0.061169,0.0,38.514981,0.791474,1432.641471,456.139049
217,64388.2127,1740459991.31,3.775676,0.21886602,216.3303,12.540099,2.8316566,1848.2519,15.686749,1.8754173,0.64857664,-0.04878208,11.404756,0.24284,0.0,0.119987,0.0,35.544687,0.952353,1568.261506,545.754586
218,61256.2253,1469856280.46,3.5025484,-0.79627388,200.681241,-45.623133,2.5397221,1037.5816,8.450755,1.6783951,0.39558941,-0.014563317,11.712668,0.21161,0.0,0.074265,0.0,22.277877,0.824278,959.223631,337.80158
219,62105.2903,1543215502.36,0.86163971,0.98442621,49.368319,56.403467,0.53080801,886.03194,9.6335243,1.43693,-0.9346184,-0.027942626,11.904035,0.17826,0.0,0.116978,0.0,50.148735,0.862398,916.602353,251.627457
220,61321.1399,1475464902.25,3.0759586,-0.48785586,176.239446,-27.952082,1.0327287,721.48155,14.983653,1.3809544,0.46927326,-0.013191711,11.932485,0.1709,0.0,0.251983,0.0,30.203044,0.512478,895.460699,310.909041
221,63187.929,1636755484.86,5.4568462,1.2509321,312.654257,71.67313,0.96921259,935.37534,11.242707,1.5527589,-0.63846637,0.020784807,11.829654,0.19384,0.0,0.119353,0.0,55.78507,0.565949,1108.910053,320.255301
