simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
2289	4.2393284	-0.58365936	2.4820591	754.64588	2.6238103	1.5886054	0.53805611	0.064709409
2290	4.2639971	-0.56568635	1.9502129	940.69835	16.610274	1.565355	0.93106431	-0.0064680703
2291	4.7805658	-0.58987246	1.0005113	404.9026	4.6622268	1.2245651	0.09029861	-0.27368213
2292	5.9121179	0.21902998	0.84389783	688.22111	20.698989	1.5125124	0.93512333	0.13387779
2293	1.1590819	-0.049894464	0.98892906	605.16939	18.172103	1.6707557	0.98329777	-0.1714912
2294	2.8366608	0.28466039	0.59280521	850.01513	11.00674	1.3700201	0.60374105	0.28032369
2295	1.4536361	-0.35122569	0.63492702	588.84281	7.3051725	1.1662512	0.65551816	-0.38563785
2296	0.77370107	-0.47192552	0.64302715	328.65742	6.8984318	1.4643279	0.666882	0.35568411
2297	5.6855572	-0.94269596	0.77512146	545.8241	13.100168	1.3579469	0.84934389	0.44983384
2298	3.4971752	-1.2349521	0.87278029	350.56733	10.119209	1.347771	0.96489212	0.2620501
2299	1.2607539	-1.2291308	2.4734783	750.94585	11.708482	1.3967086	0.95711501	-0.41844181
2300	5.3137242	-0.97722978	2.5011993	577.36149	20.100182	1.3918351	0.91052212	-0.23137657
2301	1.1575389	0.25430178	0.45715265	322.7135	5.4141927	1.3770563	0.86339258	-0.19513896
2302	2.2366801	0.7620855	0.32045184	979.23178	14.108606	1.6992677	0.84778684	0.27171736
2303	0.64011039	0.23660388	2.2221494	635.23158	11.659176	1.9886364	0.96870526	0.042488512
2304	6.2695464	-0.52674788	2.4240458	405.24067	2.9541211	1.4387941	0.53556397	0.37719206
2305	3.9212609	0.741677	1.806288	493.12232	9.5630666	1.7339885	0.94091799	0.46903947
2306	4.2615174	1.2828897	2.7142796	508.40716	20.652058	1.2693492	0.98959797	0.39974196
2307	0.042692607	0.43355461	2.2131816	271.83422	2.6172546	1.4726367	0.52692422	0.44178782
2308	4.0315737	0.094949857	1.4587633	135.28146	6.2930351	1.3144265	0.55020154	-0.29268464
2309	0.55461229	-0.62220546	0.49229722	408.32069	2.8860771	1.2231237	0.67937781	0.49068886
2310	6.1364574	-0.24247315	2.3009885	137.50467	2.5806247	1.451582	0.94284619	0.41157222
2311	0.40120247	-1.0853059	1.4265821	346.06379	5.6870265	1.2861285	0.38921815	0.43900623
2312	3.4647791	0.48956906	0.37594828	504.99746	20.959429	1.1433664	0.95757128	0.29422918
2313	1.8161717	0.08127068	0.59175809	144.42263	2.3451213	1.2346888	-0.40304337	0.25547326
2314	4.4213887	-0.068923885	0.76486837	889.47336	22.55497	1.4015306	0.96907865	0.27609829
2315	5.5394136	0.51341372	0.2368565	887.59627	14.886147	1.9240205	0.96811038	-0.12199842
2316	5.5934859	0.77034647	2.3195955	405.11159	6.6110244	1.5028309	0.82736685	-0.2787848
2317	4.3494536	1.0196175	0.76410612	854.44059	14.045757	1.2240678	0.6675029	-0.024103904
2318	0.9787992	0.002721527	2.5778386	485.26493	5.1245063	1.5286803	0.44189949	-0.41663265
2319	0.80260005	-0.50304834	1.9549672	162.07972	10.280745	1.1810703	0.76275195	0.12621431
2320	5.6924194	0.50156998	2.3689859	603.91308	4.4524647	1.1673661	0.61557269	0.14822612
2321	4.2873955	0.0072573979	3.052502	825.1256	11.096618	1.5318846	0.78103796	0.28901285
2322	4.4840722	0.19084218	1.3824086	218.76723	14.528303	1.297398	0.8331975	0.13484468
2323	0.11701495	-0.82521886	0.82936414	655.1824	6.6070058	1.7340526	0.82833084	-0.069708687
2324	5.5200065	0.67659044	1.0245656	138.48429	2.9965414	1.4393346	0.53693013	-0.40112341
2325	1.0578703	-1.0345804	0.51670582	637.45159	13.362536	1.4264912	0.88889422	0.27123819
2326	3.1014164	-0.031440908	2.5112009	794.51034	15.723428	1.5116212	0.92525181	-0.20709121
2327	1.8456306	0.22992309	2.7572525	395.32025	7.494107	1.3323641	0.44205966	0.32383751
2328	5.8458543	0.8699899	0.88767642	637.40316	11.417402	1.3357492	0.97786491	-0.48683241
2329	1.2100939	-0.3955489	0.070060714	967.86927	15.104754	1.3096968	0.86519373	0.10033245
2330	4.165787	0.92509819	2.5921418	56.854347	3.8875349	1.2952347	0.69675918	-0.14358122
2331	5.3390146	0.2313068	0.31418245	591.62132	7.3818989	1.4516498	0.82730036	0.40189075
2332	0.42335819	0.026432235	1.4565962	265.47459	18.292678	1.5156627	0.97621949	0.010261374
2333	2.2126825	0.27644879	2.2706681	764.71877	13.443882	1.7359324	0.97004918	-0.2868687
2334	5.8981493	0.49956992	0.2629599	155.09413	7.6111804	1.7333874	0.98144424	0.033525717
2335	4.0615493	-1.0972181	2.6692418	485.29465	4.8013291	1.1232093	-0.030344955	0.45019374
2336	4.6037545	0.69535764	2.8071537	873.53713	5.1872271	1.5987549	0.96964554	-0.024659027
2337	1.4041916	0.11950635	0.27366478	614.27153	7.4687925	1.1301758	0.97440223	0.45623445
2338	5.3857282	0.12974895	0.59551587	941.36393	15.89207	1.26683	0.7483326	-0.3270866
2339	0.10595832	-0.43841088	1.4085604	244.57236	12.791043	1.18473	0.78911414	-0.41071236
2340	0.74062143	1.0522416	2.3432347	340.76859	21.063279	1.2836749	0.93047137	-0.3054791
2341	0.92156689	-0.09454876	0.49412626	910.45954	6.6682092	1.321799	0.49980994	0.19407174
2342	5.2117723	0.5486595	1.2499128	615.35062	11.905682	1.5465332	0.87790185	-0.27863641
2343	5.6611542	-1.1403035	0.94223976	597.66479	9.0550261	1.969018	0.97901052	0.36658713
2344	2.5114948	-1.2245078	2.882049	473.0124	5.6178313	1.36434	0.58588359	-0.37008901
2345	1.1862967	-0.14337172	2.9459857	907.72662	8.031264	1.3746386	0.73555199	0.069186858
2346	0.21867814	-0.13295991	0.39200892	489.76651	8.1429106	1.3390592	0.98321945	-0.030564214
2347	4.7616283	-0.84104127	1.7347118	639.97441	10.75227	1.1618331	0.4857021	-0.0033990997
2348	3.5453302	-0.41995777	0.66048031	800.70212	7.1194272	1.5811898	0.79929888	-0.31422593
2349	5.7782242	0.75520938	1.743096	242.39001	5.2445671	1.5750378	0.79838851	0.30614273
2350	0.29905579	0.99318331	0.39609434	445.83908	9.1837303	1.3878699	0.66299009	0.46109797
2351	2.2309281	0.90324542	2.1809765	751.47831	18.537788	1.4014048	0.94275206	-0.14637602
2352	1.1722991	-0.67577291	2.934435	855.24394	5.4521497	1.4403168	0.35957812	-0.20746734
2353	1.1875136	-0.98607799	1.3847185	226.76433	5.5016374	1.6521259	0.75695643	0.066487714
2354	3.2465436	0.38912541	2.401233	418.88418	7.9433607	1.0966766	0.24306634	0.19318024
2355	1.515999	0.6109508	0.80277986	190.19078	16.965598	1.7578431	0.97964572	-0.16524674
2356	1.0510931	0.71805751	0.48632062	844.38473	3.1175573	1.4062115	0.69237159	0.0007965931
2357	2.1425932	-0.14176307	2.9267965	815.1053	8.1188701	1.8816032	0.89808803	-0.38545652
2358	1.7287156	0.9867589	0.78839585	465.09566	5.2406861	1.7474587	0.95399439	-0.46917734
2359	3.7560078	-0.87290175	1.014317	455.12912	20.665278	1.2613356	0.91225995	0.28634504
2360	1.2334937	-0.049412804	0.61481503	219.07633	6.7672885	1.0677968	0.78874008	0.074271284
2361	2.7241057	-0.13731544	2.1203445	476.7409	13.821831	1.730645	0.92902009	-0.27039859
2362	1.6921186	-0.49881646	0.1558469	823.55458	9.6513957	1.2542674	0.48834363	-0.15312966
2363	4.9766717	-0.81532678	2.9991388	771.79581	7.0574637	1.1814889	0.51788607	0.27678175
2364	4.9384921	-0.48881739	1.8026085	477.23725	10.200271	1.4734312	0.97399021	-0.48386058
2365	5.2813711	1.1122204	1.1622468	299.21541	6.3561492	1.1788927	0.86362234	-0.057355424
2366	1.639843	0.0041365087	1.0395321	454.22396	4.9734221	1.1110848	0.9203559	0.40007071
2367	5.8562171	0.2637657	2.8655348	869.35639	6.9822961	1.3608234	0.7240192	0.11339641
2368	5.0935833	-1.0956631	2.8636582	844.09684	8.3552468	1.3326485	0.8530965	-0.34916396
2369	5.0285382	0.6213305	0.83076469	928.37785	10.77481	1.6931518	0.88067871	0.42239992
2370	5.0107712	-0.7854258	1.0801024	344.44444	4.0036938	1.7364382	0.91554465	0.31607624
2371	5.9510463	-1.2451562	2.3899557	239.21579	5.5837694	1.19783	0.092626571	-0.12097098
2372	0.71808953	-1.2611596	1.8841679	221.3996	3.2882784	1.1367304	0.49825205	-0.48613307
2373	1.863906	0.8462387	2.815741	869.94295	12.377369	1.6509838	0.85426991	-0.05245733
2374	1.6204847	0.54171721	2.089778	575.19604	14.25623	1.1317178	0.97564581	-0.023907668
2375	6.1191543	-0.33207756	2.7046452	803.62974	3.2399458	1.3280925	0.61058707	-0.018627796
2376	2.9588904	-0.79274565	2.706629	615.57683	12.324757	1.1838797	0.89278512	0.12471682
2377	1.6390552	-0.5657447	1.3119926	254.26861	3.7976282	1.4178366	0.52372887	0.29859463
2378	0.93634024	-0.58517974	2.3590754	995.22104	8.0124155	1.2400663	0.97132341	0.070020201
2379	3.7623826	-0.70988267	0.9346775	357.54122	7.9051441	1.3447453	0.64558342	0.30772059
2380	4.9737006	-0.69611595	0.22639289	276.61375	10.069289	1.1912438	0.89455588	0.081497818
2381	2.0901103	-0.33609811	2.8250098	601.72929	13.239698	1.2260903	0.97429809	-0.41148744
2382	4.8446974	-1.044875	3.0754535	992.2814	9.4622118	1.4566776	0.5386051	0.33523539
2383	4.4935315	-0.091114166	2.8901556	472.96959	14.276408	1.3080493	0.94738327	0.21820143
2384	5.2693607	0.14247754	1.4358821	481.57447	10.36846	1.5074073	0.89055942	0.16068898
2385	2.9878216	-0.17916431	0.23753985	547.29429	14.249921	1.4668539	0.83554234	0.23157841
2386	2.2174655	-0.7189748	1.1275478	460.98535	16.161216	1.3697599	0.85400733	-0.046147403
2387	3.0164533	-0.55284334	0.53383073	564.46236	8.2960131	1.776092	0.91069304	-0.30413067
2388	0.057125222	-0.21489416	1.0596153	361.33644	3.1358986	1.3848616	0.098513393	-0.17849767
2389	1.3031378	-1.0054136	2.5468788	154.99616	2.5500958	1.0736089	0.041304526	0.15075548
2390	3.8755586	0.062905532	1.7539765	418.09204	17.525399	1.7279728	0.96553184	0.041731849
2391	0.57960363	0.60974529	1.5644036	213.80756	17.821298	1.5793528	0.98689453	0.44958953
2392	0.41796204	0.5422621	0.46397636	441.30093	10.127335	1.3969005	0.82535918	-0.39963582
2393	4.5777357	0.42924278	2.4568946	408.20291	5.9515202	1.6873153	0.84831709	-0.0063250998
2394	0.71506741	-0.36548891	1.890914	364.55356	8.861868	1.4284002	0.93926073	0.26873233
2395	2.9851866	-0.76526066	0.7316092	581.735	7.7265799	1.6834638	0.81893858	0.16187058
2396	5.4869739	-0.052742519	3.0732804	845.23542	13.296066	1.183966	0.86540082	-0.12871499
2397	3.158767	0.28762567	2.7608302	679.98665	17.276121	1.2071214	0.90936489	0.32340748
2398	3.6413912	0.71505428	1.1246615	139.13044	11.258724	1.1630544	0.89154698	-0.22458147
2399	3.9950353	-0.078804846	0.10869157	576.69454	14.314355	1.2945135	0.87109795	0.21394299
2400	3.9932734	0.75611943	2.6676925	895.05912	13.78589	1.5161403	0.85548869	0.46414134
2401	3.788132	0.11027445	0.64211324	424.22487	2.5311129	1.2253175	-0.42357717	0.39843611
2402	2.597078	0.18573915	1.6391153	354.80065	10.292635	1.5647657	0.86220466	0.035894022
2403	2.5891903	-0.49615872	1.5474557	384.31442	10.984751	1.1965155	0.80344389	-0.060686473
2404	5.3137412	0.43915678	1.123933	494.38292	5.5310274	1.4376471	0.43684187	-0.2483421
2405	0.0059824157	-0.90251138	0.67667128	797.56359	14.78955	1.2651532	0.7355784	-0.26539073
2406	2.0156804	-0.79220877	2.061329	474.82065	7.2983781	1.1915552	0.80329679	-0.11907994
2407	5.7882547	-0.65575397	2.7960907	632.44524	6.4572182	1.6247313	0.82652496	-0.27257131
2408	4.0953603	0.95099749	0.41416413	573.39762	4.6268002	1.1614471	0.26273372	0.40385519
2409	3.6436972	0.71324501	1.5523558	572.12743	12.19375	1.3972785	0.89162716	0.020176451
2410	3.0827782	0.79266535	2.4484991	639.5822	9.6198988	2.0042471	0.96944386	0.38152768
2411	0.02688411	-0.77375152	1.9372211	500.12854	12.133874	1.1763049	0.90210674	-0.037378759
2412	2.1229407	0.82268008	0.72191563	231.52219	14.638019	1.1406523	0.91011658	0.22807091
2413	5.0280442	0.71639273	2.3203533	768.2623	13.60042	1.283776	0.86513681	-0.34932145
2414	1.9323515	0.63480587	2.9277045	483.37786	2.7691154	1.1419912	-0.36075662	0.43635384
2415	0.42531244	0.49100814	2.4723598	998.29936	19.424803	1.6616208	0.94396769	0.33350629
2416	4.1325625	-0.4795146	2.6393946	586.49208	7.392055	1.8270022	0.89131297	0.29751724
2417	3.583565	0.57150052	0.044919571	715.57468	22.376093	1.6856024	0.98074505	0.07441188
2418	0.89478568	0.69521235	1.4717149	281.21858	5.5900154	1.1398084	0.98253722	0.31673873
2419	5.3723926	-0.007332033	0.21621001	709.18019	9.6461667	1.3969862	0.68810631	0.045687548
2420	5.103025	0.18974871	2.3320001	713.96356	18.03738	1.1762238	0.80138403	0.063240964
2421	3.6039157	-0.4008486	2.4220438	607.07142	8.6513687	1.5203292	0.9078257	0.3595246
2422	0.28618002	-0.73465929	0.38897273	790.09845	8.8434459	1.6443895	0.97188225	-0.20070605
2423	2.8855593	0.70083049	0.65824389	803.53894	6.3809055	1.63903	0.63678368	-0.2410822
2424	3.5334455	1.0346359	1.6548249	187.72783	5.784769	1.4204022	0.53546587	-0.39031184
2425	3.2519194	-0.0032197722	0.65072406	867.13896	4.7135805	1.3801409	-0.0028277331	0.23907771
2426	2.0839395	0.010972471	2.6899498	438.71173	6.9966126	1.6722067	0.79247064	-0.2259227
2427	2.5371252	-0.12111285	2.7888471	298.47722	10.101854	1.2191651	0.82344034	-0.33554668
2428	0.79635187	-1.0040506	2.5356748	185.80591	17.99093	1.1620944	0.90125054	-0.36692295
2429	2.2444504	0.086098023	0.45057482	413.43283	8.9694145	1.2936126	0.57823658	0.48372374
2430	4.7208721	0.76204903	2.3734462	824.41103	2.9866671	1.4749307	0.043294136	-0.053375857
2431	1.4816934	0.23727547	1.3344599	351.98091	7.3395166	1.6246679	0.89977441	-0.14386113
2432	5.2742485	-0.61651744	0.30589724	780.8537	10.818597	1.3723728	0.97631957	-0.23673454
2433	1.2757322	0.12857215	0.4350312	329.31789	8.8944201	1.4677731	0.98425539	0.14380446
2434	2.932403	0.6429842	2.4040578	930.74478	13.531546	1.3108	0.8495708	0.25146505
2435	0.039892761	0.84167241	0.68170869	470.9543	3.8989623	1.2575246	-0.34606834	0.053490047
2436	0.35689792	0.10669998	2.2011823	830.89938	19.386702	1.3351708	0.94204667	-0.26554881
2437	3.3377078	-0.0018472124	1.9823527	346.66325	8.264775	1.1146349	0.84873792	-0.46490315
2438	3.2553045	0.56461687	1.1246187	587.07409	16.820015	1.1254268	0.98742525	0.14109044
2439	4.2368296	0.94475508	0.50240616	952.26397	8.376786	1.2318311	0.4190723	0.24395367
2440	5.0739192	0.25254589	1.5439228	421.40661	15.051817	1.256247	0.94588236	-0.16925672
2441	3.3522791	0.11505114	2.4848922	341.91624	16.651987	1.5366093	0.92802672	0.24948713
2442	1.220977	-0.23636345	0.50763885	491.06948	5.9150266	1.3887695	0.43270084	0.35495599
2443	2.8346103	0.50543246	0.42484877	820.73933	10.928842	1.1972471	0.76611712	-0.28373575
2444	1.9594294	-1.4142149	1.1486496	922.34025	13.371427	1.3348765	0.94397162	0.24530194
2445	3.7243634	0.79873163	0.34555567	526.61465	6.7116471	1.6440873	0.87558486	-0.31836337
2446	2.4112856	-1.5029027	2.0880595	240.79385	3.2449839	1.4252228	0.68482681	0.38522778
2447	2.1499566	-0.25024274	2.5264689	367.76657	9.1069826	1.5544028	0.92625509	0.28608907
2448	5.5472209	-0.88537666	3.0158892	423.99862	5.0246559	1.4715675	0.79161504	-0.0290217
2449	4.4061585	-1.0265553	0.53990024	104.55036	4.9465892	1.3132328	0.67859593	0.37206207
2450	0.042704896	-1.3150187	2.7422811	515.67621	6.2154911	1.4974693	0.83841871	0.27911126
2451	6.2287998	0.22102759	1.8855914	120.45819	6.2740921	1.0351472	0.29059358	-0.026017752
2452	5.8498683	-0.2052588	2.695069	327.94946	15.039338	1.2561959	0.93847044	-0.0005078778
2453	3.1487431	0.10546845	1.4645015	221.7611	16.88874	1.6441143	0.97184155	-0.42364526
2454	3.593204	-0.65314156	0.6769808	684.4739	5.6682388	1.8595219	0.96224045	-0.01676946
2455	0.68263497	1.3832872	0.55654067	620.19592	11.403329	1.2666151	0.74387452	-0.49886932
2456	1.4028905	0.7998634	0.92626312	677.19198	5.7221269	1.2792274	0.75081685	0.21317352
2457	1.5943102	0.4100835	2.4837469	666.4032	4.9746814	1.3781356	0.85313889	0.24408011
2458	1.6034777	-0.006012576	2.3941885	706.22343	9.4320033	1.6571647	0.85628955	0.064536255
2459	3.9911116	1.3344095	1.255895	486.72899	5.1369636	1.6307615	0.86757482	0.018117413
2460	3.1853512	-0.73272322	0.55347045	221.0106	3.1618576	1.3289822	0.97182952	-0.29177475
2461	4.5747148	-1.4143201	2.0352692	254.01767	8.3555097	1.4072683	0.66437935	0.11865539
2462	5.1030481	0.45363411	1.9171096	455.19362	15.554211	1.4971926	0.89940928	-0.088958439
2463	5.7062177	0.97639654	0.2997354	545.84296	6.814343	1.4459444	0.44112331	0.10629846
2464	5.2418925	-1.1975449	0.99522648	636.02491	13.431373	1.2253579	0.72998184	0.012259054
2465	0.5498065	-0.54423823	0.36902111	104.13276	8.5163853	1.0583342	0.55898828	-0.12225956
2466	5.7512838	-0.79094682	1.3750903	177.33014	4.1565401	1.229695	0.60339979	0.16059724
2467	4.2813354	-1.2727592	2.5062955	796.61828	10.755886	1.6760159	0.8709049	0.324849
2468	3.9232868	0.32286926	2.7353076	668.78446	22.6469	1.176847	0.98901301	0.17966799
2469	3.5890778	-0.60441119	1.9786018	458.85011	2.9305642	1.5093948	0.54897216	-0.14598937
2470	1.1564263	-0.72253009	2.2233535	476.94383	12.986394	1.7313463	0.95787841	-0.38652095
2471	3.6998426	0.4487558	2.0886448	660.95734	5.0418797	1.5384033	0.34870689	0.054917438
2472	2.8578399	1.0475517	2.435715	464.4155	20.081687	1.217283	0.92415118	-0.21393907
2473	5.6368276	-0.52790214	2.4825955	845.05223	6.2757744	1.6186633	0.5362217	-0.18208257
2474	3.065121	0.0087991938	0.6024465	507.81336	3.6217353	1.2272213	0.89227621	0.45127246
2475	5.8656531	0.32040707	0.66366372	678.6489	19.989818	1.5567738	0.98702013	-0.35178012
2476	2.3576329	-0.36989911	2.9485906	672.24063	7.249722	1.953594	0.9360458	-0.48989437
2477	1.4750665	-1.0617183	0.27873646	561.8981	14.621952	1.2389296	0.86338463	-0.49891097
2478	1.6384324	0.77428648	2.2088176	314.37249	5.3649176	1.1426962	0.33864432	0.044632905
2479	5.9992496	0.95470154	2.2603743	984.85928	19.057697	1.469896	0.87401808	-0.29943776
2480	5.0478856	0.1488799	2.3012056	829.80682	8.6860882	1.7854438	0.86285004	-0.40425653
2481	5.1680056	1.40166	0.5641352	617.97506	3.6186729	1.6110465	0.77654725	0.49614014
2482	2.723179	-0.81487129	2.7609883	775.98227	8.7738862	1.3446277	0.51386944	-0.16604677
2483	0.0020893408	0.45085733	2.3973492	650.64115	16.876383	1.6256453	0.96835771	0.17810409
2484	0.46894349	-0.17014472	2.02124	324.49593	12.304876	1.1876539	0.98615369	-0.42888357
2485	4.8115547	0.23976296	0.42125757	894.76908	10.564707	1.5288194	0.83077698	0.073255351
2486	1.1244048	0.90349074	1.0239751	572.0336	4.4660943	1.6592815	0.84846328	-0.16108785
2487	5.934524	-1.1769715	0.66557899	466.19069	9.7874777	1.2004718	0.9769563	-0.067632529
2488	5.9057003	-0.85571131	2.1055102	596.06201	10.807907	1.4695406	0.84724814	0.32593912
2489	2.2215497	1.2617649	2.4595618	477.25381	5.0697746	1.4605095	0.94779748	-0.27401705
2490	3.8548245	-0.76325632	2.3971126	342.24812	8.2176056	1.1051856	0.60664644	-0.070122561
2491	2.1603039	-0.98686806	0.36619415	782.0311	13.789269	1.4141608	0.87954952	-0.094900652
2492	3.5560694	0.54957319	2.4575875	282.32543	15.351487	1.1371574	0.9133454	0.34243176
2493	0.82717267	0.94918789	1.7598681	196.09275	10.203305	1.5642757	0.98616523	-0.29740098
2494	0.84137846	-0.22942078	2.5821922	708.49128	10.458817	1.3138041	0.79899755	-0.0016138192
2495	3.2464949	-0.85627555	2.1781895	501.44208	6.650147	1.3404296	0.97855407	-0.11308493
2496	0.10086801	1.0623463	0.40544059	924.86847	8.4855371	1.6492053	0.73135477	-0.21789388
2497	3.5534458	-0.38643623	0.072202391	953.95576	14.910925	1.5275381	0.94459786	-0.20678301
2498	5.8370088	-0.092373585	0.70358507	236.08347	2.701673	1.5391353	0.74452615	0.08429071
2499	5.3151086	-0.8662103	0.78192205	861.16253	11.963796	1.6496987	0.92658759	0.055394586
2500	2.8702581	-1.4381033	2.8987757	727.62407	5.0588306	1.3474749	0.067060542	-0.22384322
2501	0.086492947	0.33422517	0.97655317	851.84576	15.399333	1.5105879	0.91309943	0.37482737
2502	1.5423646	-0.92741495	2.3020517	753.38079	13.933092	1.2494461	0.9876238	-0.1830986
2503	4.7044107	-0.1147891	2.5370141	939.24783	13.723447	1.5162709	0.87393619	-0.3470473
2504	5.548436	0.66505973	1.3763457	24.252982	6.911652	1.1525006	0.54084783	0.21273287
2505	4.0692711	0.21383728	0.83783031	551.26721	7.6932719	1.2051017	0.89943331	0.49997155
2506	0.59940629	-0.12367385	0.92390077	530.10389	10.431456	1.669355	0.95691309	-0.24248266
2507	4.9508976	0.8252066	1.000413	247.39852	15.525851	1.0930981	0.91542863	0.33943757
2508	4.9134217	-0.49188156	0.2423686	396.04885	21.11558	1.2157032	0.92755297	-0.47073848
2509	4.7150991	1.0686584	0.61384878	688.97341	7.7328386	1.4691305	0.53271306	-0.3531325
2510	6.0038739	-0.1694932	2.3538369	819.95998	9.6156797	2.0250846	0.97436853	-0.043636385
2511	1.4850131	-0.76519159	0.11755122	628.88686	9.4038321	1.458013	0.81469576	-0.44246712
2512	2.4730772	-0.27956791	0.45923786	810.10668	17.238853	1.3374725	0.86256407	0.20275385
2513	0.41287375	-0.34085256	1.0893304	601.23646	18.711368	1.2374228	0.95430257	-0.48207516
2514	3.2776761	0.66927765	1.3259555	399.47012	6.9859899	1.4721878	0.63540312	-0.23006853
2515	5.4419613	0.081314353	1.957798	215.29642	2.8009287	1.0721989	0.26026659	-0.46639034
2516	0.22818615	0.49569683	2.586203	533.32512	4.9829051	1.6439666	0.95646185	-0.34168091
2517	3.7947697	0.1588631	2.5458182	765.08141	13.435488	1.2322099	0.8030083	-0.078518173
2518	0.5941895	0.24228072	1.945121	500.30054	13.078482	1.3845162	0.81333586	-0.1340112
2519	3.8982218	-1.1750227	2.0680966	687.60023	4.5646257	1.3778254	0.78128193	0.2413746
2520	3.8288494	1.2505336	2.3989265	546.99556	4.3611179	1.3231379	0.78628087	-0.0063749916
2521	2.895011	-1.2850032	1.0494817	685.75037	20.224391	1.4631581	0.98708929	-0.42321087
2522	2.0071125	0.048370347	2.6629395	470.32041	7.2250907	1.8269096	0.86836484	0.33686672
2523	2.5750638	-1.0431749	0.93087041	371.22471	7.8708318	1.5750519	0.93738933	0.11510839
2524	4.8791368	0.84712275	2.3603511	841.13656	6.5651434	1.243234	0.91018447	0.47357709
2525	1.8834461	-0.70613784	1.0351273	748.00128	19.810923	1.354174	0.91354093	0.42192052
2526	3.0631263	-0.31006794	2.3166824	681.37576	3.9717043	1.6337012	0.77795091	-0.19047123
2527	6.0419164	0.9361988	1.1342846	181.02993	5.4664857	1.1616258	0.48373612	-0.015917207
2528	3.5319154	0.18997505	0.48450831	481.8754	18.273116	1.1325077	0.87539589	0.021249427
2529	3.2890677	-0.083791449	2.4080334	675.43463	8.2483802	1.2897657	0.94039673	0.26384356
2530	0.2542996	0.16302181	2.9168931	841.21986	18.991838	1.2642655	0.94272648	0.45560071
2531	6.2790958	0.34764425	1.2369624	286.38169	11.559677	1.7416307	0.94980031	-0.28586756
2532	0.27995032	-0.4056038	2.0718748	552.80952	9.2940829	1.4123973	0.83309181	-0.4203513
2533	5.261115	0.56015026	2.2762788	593.02242	19.518966	1.4055871	0.95073233	-0.4604702
2534	1.3909098	-0.99480308	2.0144411	260.77044	6.2652102	1.5983938	0.86282628	-0.43418505
2535	0.26042207	-0.32301197	2.1584455	335.31674	10.400009	1.0790958	0.6076251	-0.26503234
2536	2.7780571	-1.2905314	0.82153058	903.30236	10.786882	1.2005287	0.81815427	0.20639395
2537	5.7039097	-0.80734209	2.5787209	809.54519	5.5544492	1.5064369	0.78024292	-0.47870912
2538	3.7655721	0.32177549	0.56598694	621.07002	5.4683023	1.2852407	0.1513952	-0.38067855
2539	4.5091266	-0.16396837	2.5621151	475.03914	4.7982461	1.7099732	0.94717469	0.35333177
2540	1.2160846	0.50682568	2.3770621	675.54109	10.60292	1.3969429	0.72003468	0.4412064
2541	5.3493049	0.45488484	2.703956	663.07227	12.33258	1.2568836	0.76551044	0.094023219
2542	4.0413927	-1.0106511	2.0090617	726.06732	7.0741754	1.5309532	0.66979325	0.25396805
2543	0.73426409	0.42784815	2.4105921	575.99578	5.5196902	1.1341169	0.66258735	4.7387337e-05
2544	4.1307955	0.53527977	2.0691235	551.40327	18.546865	1.5767713	0.93896317	-0.1873864
2545	5.9115683	0.8065268	0.043468002	411.01123	7.8659548	1.5317069	0.83128281	-0.46187051
2546	4.7928031	-0.38747846	0.32508435	526.32912	17.350548	1.6003341	0.96737873	0.42390495
2547	1.5461357	0.61418082	2.7319425	423.21085	5.3455376	1.1259318	0.5217443	0.32084565
2548	1.6786634	-0.14176823	2.6178604	754.03739	17.237024	1.4061622	0.98694777	-0.018465029
2549	1.3590636	0.22031374	0.55769007	485.61569	4.1310453	1.5674573	0.93159717	-0.26397916
2550	3.604216	-0.95936727	2.1428385	340.55441	6.0378719	1.1482558	0.46045781	0.39532999
2551	3.8797177	0.96580813	0.65844764	994.61265	11.997034	1.445483	0.97416781	0.36192211
2552	5.4871264	0.85086341	1.9787538	303.2499	4.8645803	1.0735231	0.73498511	-0.049540451
2553	2.1710021	0.11496804	2.9501229	581.41849	11.968245	1.784303	0.93885764	-0.44287447
2554	1.0238056	0.90004613	0.60467847	666.99461	4.6910309	1.3496972	0.10734159	0.032256242
2555	3.0004377	-1.3539379	0.49142054	804.27226	8.2763876	1.9145353	0.91519108	-0.2392807
2556	0.084346875	1.2055958	0.41728995	335.81692	11.449433	1.2815983	0.9764089	0.13288867
2557	5.382897	-0.49882042	0.72066633	455.29807	5.6777582	1.9153942	0.94506048	0.28859636
2558	5.8768106	0.36327794	2.0936303	310.88219	7.7548351	1.1941472	0.97594419	-0.16894072
2559	4.7849524	-0.20965054	0.42720801	321.27918	8.6048347	1.5144934	0.81492621	0.19695166
2560	5.8183277	0.94833011	1.6950701	428.8355	10.26918	1.5742548	0.95560305	0.00684998
2561	3.3126059	-0.19335918	0.5307193	453.68445	7.876735	1.4543258	0.95573234	0.30041039
2562	3.6971275	-0.053548286	0.88570935	473.61788	11.505475	1.4350121	0.82320596	-0.02621939
2563	4.1360099	0.5831885	0.54664652	567.90872	3.6689937	1.1552897	0.81862426	-0.48681757
2564	5.6258624	0.38646135	2.4415433	908.00264	13.56317	1.7607716	0.94502303	-0.15525049
2565	0.77179066	-1.2434402	1.9177482	242.40855	4.8493761	1.2429185	0.93522696	0.18300849
