coinc_event_id	ifos	snr
223	H1,L1,V1	16.28258515408564
224	H1,L1	19.25154218611874
225	H1,L1	8.30119174192984
226	H1,L1,V1	10.25648854297422
227	H1,L1,V1	11.98031493588198
228	H1,L1	11.50448341384392
229	L1,V1	8.853647649861198
230	H1,L1	10.5668703714437
231	H1,L1,V1	11.54313162417085
232	H1,L1	8.436189402044713
233	H1,L1	8.856192986725976
234	L1,V1	9.267726262907155
235	H1,L1	9.246344872741048
236	H1,L1,V1	9.151871686429224
237	H1	10.32016671898232
238	H1,V1	8.685572102567978
239	H1,L1,V1	17.96519868703272
240	H1,L1,V1	18.01761299962741
241	H1,L1,V1	8.015798393690785
242	H1,V1	9.472005834663225
243	H1,L1,V1	8.533300372802737
244	H1,V1	13.09238558496256
245	H1,V1	8.551281127838466
246	H1,L1,V1	8.860975861002704
247	H1,L1,V1	9.555154926618652
248	H1,L1,V1	8.789477492532313
249	H1,L1,V1	10.96531654202226
250	H1,L1	10.0617684982593
251	H1,V1	32.66097712160759
252	L1	8.52813424383173
253	H1,L1,V1	13.22842868829484
254	L1,V1	8.534692321032409
255	H1,L1,V1	8.564224126123115
256	H1,L1,V1	8.408354323746551
257	H1	10.80689125133605
258	H1,L1,V1	46.69917205116624
259	H1,L1,V1	10.98755110672791
260	H1,L1,V1	13.78198285436938
261	H1,L1	8.028287964787792
262	H1,L1,V1	16.05045917861403
263	H1,L1,V1	13.91478954434549
264	H1,L1	12.44914206564796
265	H1,V1	9.232404207810117
266	H1,L1,V1	16.65404817249682
267	H1,V1	8.819733476484341
268	L1,V1	34.6636439593379
269	H1,L1,V1	8.431532204309887
270	H1,L1,V1	9.77720000742169
271	H1,L1	11.71909713265916
272	H1,L1,V1	8.394104904067326
273	H1,L1,V1	10.70236361213297
274	H1,L1	11.3432318388463
275	H1,L1	9.724450489817311
276	L1	8.889537651847096
277	H1,L1	10.19406072100888
278	L1,V1	8.644491758338033
279	H1,L1,V1	8.113506302126586
280	L1,V1	9.656888127320412
281	H1,V1	11.11957276606546
282	H1	10.98747987493953
283	H1,L1,V1	11.23585317427671
284	L1,V1	9.862540531929938
285	H1,L1,V1	8.585732101165565
286	H1,L1	11.93777400143484
287	H1,L1,V1	8.149296328868747
288	H1,L1,V1	12.24057121080808
289	H1	9.98586945922265
290	H1,V1	18.15837366688208
291	H1,L1,V1	9.737172292333716
292	H1,L1	19.6599969417742
293	H1,L1,V1	12.42737001143801
294	H1,L1,V1	9.089905394526538
295	H1,L1,V1	10.04842116613708
296	H1,V1	18.42339569649162
297	H1,L1,V1	8.826820559423846
298	H1,L1,V1	9.699462566257626
299	H1,V1	9.536660748103586
300	H1,L1,V1	9.030187733479544
301	H1,L1,V1	11.55687996527466
302	H1,L1,V1	8.985156265322789
303	L1,V1	8.987457778376067
304	H1,L1,V1	8.511326352226263
305	H1,V1	12.71456003933732
306	H1,L1,V1	9.792005349203265
307	H1,L1,V1	14.17966319761059
308	H1,L1	8.432153488182115
309	H1,L1,V1	26.50209004469705
310	H1,L1	9.764288456826719
311	H1,L1,V1	8.194891428101329
312	H1,L1,V1	8.157596052143138
313	H1,L1,V1	14.19036581216705
314	H1,L1,V1	10.13194684604799
315	H1,V1	8.118931152768004
316	L1,V1	8.033314321082596
317	H1,L1	9.225051858299919
318	H1,L1,V1	9.811904965737282
319	H1,L1,V1	9.619348849485752
320	H1,L1,V1	12.49890021287151
321	H1,L1,V1	8.856688426056374
322	L1,V1	11.66756064518765
323	L1,V1	8.613352787999453
324	H1,L1,V1	10.71776445773933
325	L1,V1	9.835058936961891
326	H1,L1,V1	26.41475681327263
327	H1,L1,V1	20.34991362295716
328	H1,L1,V1	10.997551278951
329	H1,V1	21.55437819814093
330	H1,L1,V1	9.210963676684321
331	H1,L1	9.76547550191
332	L1,V1	13.20231118328838
333	H1,L1,V1	8.396119772108294
334	H1,L1,V1	9.188512690056024
335	H1,V1	20.10797912018677
336	H1,L1,V1	11.42700640833824
337	H1,V1	20.03961807458413
338	H1,L1,V1	8.431301122346706
339	H1,L1,V1	12.7816619158143
340	H1,L1,V1	8.650860403632469
341	H1,L1,V1	11.08342339583116
342	H1,L1,V1	12.48302333225299
343	H1,L1,V1	15.62722328956947
344	H1	10.13552296662739
