simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1,radius2,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
809,64340.9808,1736379154.89,3.6352358,-0.81293194,208.283669,-46.577569,1.1584001,398.19385,1.2608809,1.2248016,0.019153223,0.01524275,0.0845555,1.2608809,1.2248016,1.1625785,1.1293121,11.979105,11.996735,0.15544,0.15077,0.001989,0.057336,0.059325,35.546879,0.400806,703.398484,226.801132
810,61530.0131,1493511549.87,6.1681908,-0.83250762,353.4113,-47.699173,0.43519796,292.95231,1.3994319,1.3316603,-0.042361145,0.0044165064,0.0631311,1.3994319,1.3316603,1.3163305,1.2525834,11.924764,11.95386,0.1733,0.16451,0.002489,0.01947,0.021959,31.214862,0.906787,286.977361,65.774276
811,62670.9567,1592089073.7,2.5626577,0.82520031,146.829471,47.280495,2.4868393,378.97791,1.6356863,1.3504471,-0.024873279,0.018220573,0.0806867,1.6356863,1.3504471,1.513562,1.2496194,11.756903,11.94728,0.20545,0.16692,0.004197,0.028194,0.032392,72.985043,0.793198,380.201267,98.562713
812,63106.3236,1629704774.35,0.42728549,0.55629482,24.481655,31.873345,0.46995537,190.24937,1.4141488,1.3206897,0.047352136,0.0056501297,0.0416289,1.4141488,1.3206897,1.3576321,1.2679081,11.916813,11.958009,0.17524,0.1631,0.002541,0.055058,0.057598,48.46253,0.891588,163.259374,30.380532
813,63036.0783,1623635580.18,3.113215,-0.65720613,178.37408,-37.655138,0.88103236,873.67942,1.4687553,1.4159079,-0.046150112,-0.01987765,0.1751459,1.4687553,1.4159079,1.2498493,1.2048784,11.886292,11.915995,0.18248,0.17547,0.002825,0.062797,0.065621,35.836622,0.636355,898.046914,282.935666
816,62405.1162,1569120460.0,2.3155014,0.84559312,132.668458,48.448917,0.78105664,766.75139,1.5974641,1.4605053,-0.032400287,-0.0099110015,0.1555415,1.5974641,1.4605053,1.3824377,1.2639142,11.792978,11.890573,0.20004,0.18138,0.003494,0.037031,0.040525,49.828056,0.71017,1302.69986,288.231289
817,62183.2954,1549955143.39,1.5713505,-0.39536492,90.031752,-22.652741,2.2994278,586.96713,1.5620452,1.2676462,-0.047930365,0.037300754,0.1216304,1.5620452,1.2676462,1.3926559,1.1301818,11.821897,11.976906,0.19512,0.1563,0.003808,0.044919,0.048727,23.351802,0.665849,632.922701,183.575107
819,61443.8841,1486070002.42,5.4656842,-0.65284844,313.160637,-37.40546,1.069734,283.53223,1.4312352,1.321588,-0.0082218194,-0.025717487,0.0611843,1.4312352,1.321588,1.348715,1.2453897,11.908629,11.957674,0.17748,0.16321,0.002615,0.023132,0.025746,41.642625,0.480358,498.194697,171.197529
820,62371.0986,1566181335.05,2.8521293,-1.3246298,163.414972,-75.895697,3.0725925,650.0109,1.4903195,1.3878204,-0.0063623727,0.023396128,0.1336658,1.4903195,1.3878204,1.3146022,1.2241883,11.872959,11.928936,0.18536,0.1718,0.002895,0.039998,0.042892,52.574059,0.99762,934.0172,307.42807
821,61569.3129,1496907048.49,1.2877938,-1.1114922,73.78515,-63.683812,0.88313486,606.95583,1.6072689,1.4570804,-0.045595302,-0.014248218,0.1254639,1.6072689,1.4570804,1.4280945,1.2946487,11.783934,11.892886,0.20142,0.18092,0.003564,0.037504,0.041069,44.33387,0.634732,811.767462,228.756163
822,63570.2799,1669790598.57,3.8731555,0.93838776,221.915464,53.765658,2.6214015,868.19602,1.5865961,1.4562775,0.0073839455,0.039685021,0.17415,1.5865961,1.4562775,1.351272,1.2402823,11.801959,11.89344,0.19852,0.18082,0.003426,0.025878,0.029304,39.106728,0.867724,949.85498,292.124217
824,61730.9083,1510868892.89,0.69371957,-0.045498333,39.747204,-2.606862,2.3505962,660.08852,1.6931269,1.554875,-0.0090453449,0.009572479,0.1355748,1.6931269,1.554875,1.4909867,1.3692405,11.696302,11.827381,0.21377,0.19414,0.004145,0.010381,0.014525,74.630903,0.703137,599.758217,153.10765
825,61204.9786,1465428566.32,0.52446719,0.30259406,30.049756,17.337363,2.3883347,580.81782,1.5338271,1.368133,0.037264625,0.011071627,0.1204477,1.5338271,1.368133,1.3689413,1.2210593,11.844273,11.938395,0.19124,0.16923,0.003158,0.036082,0.03924,67.818886,0.729464,798.318787,241.314457
826,62933.2815,1614753938.08,2.0142079,-0.46692858,115.405612,-26.753037,0.5748315,835.13077,1.5876732,1.5206333,0.019067216,0.015468216,0.1681236,1.5876732,1.5206333,1.3591654,1.3017743,11.800979,11.85324,0.19868,0.18945,0.003467,0.013805,0.017272,52.404357,0.839284,882.325658,253.649335
827,63083.3041,1627715889.17,5.4056468,-1.1674217,309.720747,-66.888336,0.79396667,600.62373,1.5014255,1.4872845,0.02088819,0.032976052,0.1242513,1.5014255,1.4872845,1.3354892,1.322911,11.865936,11.875123,0.18685,0.18495,0.003066,0.031471,0.034537,49.162642,0.701022,805.928155,224.889003
829,64051.6957,1711384927.73,0.99555975,-0.049111772,57.041372,-2.813897,2.3118729,649.87834,1.5675153,1.384071,-0.036941677,-0.026873194,0.1336406,1.5675153,1.384071,1.3827268,1.2209081,11.818191,11.930723,0.19587,0.17131,0.003375,0.026941,0.030316,52.239629,0.675083,871.62227,292.783388
830,63019.4356,1622197657.6,1.4457771,0.55566342,82.836926,31.837169,0.56012298,786.19966,1.6168454,1.4678612,0.030500797,-0.042914852,0.1591368,1.6168454,1.4678612,1.3948702,1.2663399,11.775228,11.886747,0.20277,0.18236,0.003623,0.027427,0.03105,27.078726,0.84719,937.596869,308.400958
831,62209.183,1552191828.17,4.5148433,1.4906037,258.681466,85.405301,1.0142377,468.62517,1.4140263,1.3950806,0.008601334,-0.02098592,0.0985802,1.4140263,1.3950806,1.2871398,1.2698942,11.916865,11.926971,0.17523,0.17273,0.002619,0.023611,0.026229,38.708265,0.528267,765.029977,277.452051
832,63810.5416,1690549210.97,5.3973067,0.32607472,309.242895,18.682705,1.2540388,455.684,1.5074665,1.2441229,-0.042989666,0.043619579,0.0960211,1.5074665,1.2441229,1.3753991,1.1351268,11.862341,11.984247,0.18766,0.1533,0.00333,0.064275,0.067605,17.367572,0.311487,1058.042018,295.525028
833,62890.9761,1611098755.3,5.7868634,-1.2537883,331.562849,-71.836778,0.50260776,537.26144,1.5351646,1.465506,-0.049898345,-0.012929266,0.1120242,1.5351646,1.465506,1.3805137,1.3178724,11.843281,11.887893,0.19142,0.18205,0.003154,0.043983,0.047136,43.532762,0.876329,583.421743,182.388377
834,61277.481,1471692776.07,3.1876446,1.4430621,182.638582,82.681368,0.33166721,755.11865,1.713957,1.4501076,-0.038072306,0.044400666,0.1533844,1.713957,1.4501076,1.486024,1.257263,11.671583,11.897495,0.21686,0.17999,0.004631,0.032086,0.036717,47.581475,0.945501,865.53878,299.47938
835,62980.477,1618831627.44,3.1699469,0.36732689,181.624579,21.04628,0.39948683,881.0496,1.7120418,1.6186463,-0.033090338,-0.015379549,0.1764828,1.7120418,1.6186463,1.4552204,1.375835,11.673817,11.773397,0.21657,0.20303,0.004313,0.005328,0.009641,28.664984,0.921261,780.199806,233.202681
837,64178.0649,1722303226.14,0.40365642,0.25853386,23.127809,14.812899,2.5475276,628.02045,1.6498577,1.6124357,-0.039550842,-0.015289113,0.1294861,1.6498577,1.6124357,1.4607154,1.4275835,11.743432,11.779646,0.20747,0.20214,0.003946,0.012219,0.016165,72.841731,0.828672,855.768481,280.112418
838,62387.0942,1567563355.95,0.90182197,1.1541939,51.670593,66.130439,0.11681396,548.01333,1.5849012,1.5596484,0.030397556,0.015868333,0.1141111,1.5849012,1.5596484,1.4225701,1.3999038,11.803606,11.823207,0.19828,0.1948,0.003533,0.014511,0.018044,69.567277,0.993185,486.492807,129.022738
839,62037.1403,1537327340.49,0.86236591,0.87402196,49.409927,50.07777,0.35147838,388.27212,1.4769192,1.3151442,-0.030653618,-0.0084678916,0.0825603,1.4769192,1.3151442,1.3642836,1.2148462,11.882147,11.960085,0.18355,0.16238,0.002865,0.045484,0.048349,58.328594,0.938865,366.602825,64.689519
840,61502.1431,1491103581.8,6.1775552,0.25463683,353.947841,14.589616,0.46605409,880.59996,1.6973669,1.6367691,-0.021410388,0.0031995988,0.1764013,1.6973669,1.6367691,1.4428468,1.3913356,11.690867,11.755774,0.2144,0.20561,0.004253,0.004041,0.008294,47.003198,0.893348,1040.775109,329.222665
841,61530.0593,1493515543.83,4.1694125,-1.1284753,238.889739,-64.656872,2.9054401,545.10036,1.46896,1.387178,-0.008402643,-0.013989076,0.1135462,1.46896,1.387178,1.3191729,1.2457301,11.886187,11.929206,0.1825,0.17172,0.002798,0.055635,0.058432,67.19815,0.972245,431.282061,118.451862
842,62514.7002,1578588514.86,0.7818059,-0.31635701,44.794178,-18.125921,2.9845668,626.03005,1.5367525,1.521998,-0.001496826,-0.038788546,0.1291068,1.5367525,1.521998,1.3610338,1.3479664,11.841933,11.852362,0.19164,0.18963,0.003264,0.033477,0.036742,22.839141,0.987697,558.198628,158.407986
843,63084.8794,1627851996.83,5.1120943,0.52319575,292.901428,29.976908,2.707987,394.51279,1.343071,1.2596483,0.026167996,0.018141648,0.0838158,1.343071,1.2596483,1.2392059,1.1622347,11.950058,11.979503,0.16597,0.15528,0.002253,0.024407,0.02666,62.430588,0.907457,374.244759,84.647022
847,61282.1539,1472096516.52,5.803416,-0.48465856,332.511244,-27.76889,0.56294179,503.83545,1.5827319,1.4085769,-0.033626699,-0.036728431,0.1055036,1.5827319,1.4085769,1.4316841,1.2741496,11.805723,11.918898,0.19798,0.17452,0.003446,0.029559,0.033005,22.489249,0.845689,496.342155,100.707357
848,64288.4901,1731843959.32,4.0000223,0.11484102,229.184396,6.579906,2.9154594,141.1243,1.374385,1.3521427,0.042354203,-0.032837649,0.0311164,1.374385,1.3521427,1.3329096,1.3113385,11.935952,11.946316,0.17004,0.16714,0.002438,0.036659,0.039097,62.65264,0.974541,123.779935,17.182518
850,63642.9677,1676070823.92,2.504986,0.4872655,143.525126,27.918257,0.98992459,823.71905,1.572967,1.4624409,0.016506001,-0.032832074,0.1660351,1.572967,1.4624409,1.3489876,1.2541997,11.813239,11.889434,0.19663,0.18164,0.003343,0.044507,0.04785,31.546054,0.548753,954.348061,302.230975
851,63053.1837,1625113490.89,1.1223433,0.49049933,64.305534,28.103541,2.2762917,309.07767,1.7063378,1.3231568,-0.045004556,-0.0053837409,0.0664521,1.7063378,1.3231568,1.6000135,1.2407091,11.68025,11.957092,0.21573,0.16341,0.00568,0.041436,0.047116,67.625435,0.648411,326.527436,100.926511
852,63899.5353,1698238272.09,4.6372531,0.13944752,265.695031,7.989754,2.372541,472.29568,1.5771627,1.360051,-0.018573711,-0.0042050541,0.0993046,1.5771627,1.360051,1.4346913,1.2371921,11.809942,11.941867,0.19721,0.16818,0.003517,0.0344,0.037918,71.642526,0.718571,773.784024,254.737654
854,61280.6536,1471966893.26,3.8465556,-1.1862023,220.391402,-67.964385,0.98173155,365.3584,1.5643395,1.4236232,-0.030835665,0.048402148,0.0779333,1.5643395,1.4236232,1.4512396,1.3206969,11.820525,11.911257,0.19543,0.1765,0.0033,0.06342,0.06672,23.927758,0.555584,606.19995,129.273508
855,62668.9361,1591914494.63,4.7282786,-0.0031145288,270.910408,-0.178449,2.2891987,647.02458,1.5375646,1.4419642,0.011923177,-0.029256063,0.1330993,1.5375646,1.4419642,1.3569549,1.2725841,11.841167,11.902421,0.19175,0.1789,0.003145,0.045467,0.048613,42.760536,0.658183,916.842496,292.547542
857,63205.3259,1638258579.56,1.6261012,-0.62986141,93.168736,-36.0884,0.51979699,559.73673,1.6084811,1.365683,0.045289944,0.026448658,0.1163809,1.6084811,1.365683,1.4407995,1.2233127,11.783102,11.939345,0.20158,0.16892,0.0038,0.027749,0.031549,73.859243,0.86792,505.110664,147.842746
858,63900.2852,1698303056.81,2.4566462,0.96791276,140.755459,55.457316,0.69732518,880.78593,1.6637665,1.5653505,-0.046700558,-0.0088743011,0.176435,1.6637665,1.5653505,1.4142443,1.3305881,11.72845,11.819844,0.20948,0.19557,0.00394,0.008982,0.012922,44.004446,0.766563,1155.750216,313.680171
859,63742.1435,1684639612.96,4.076538,0.21190924,233.568422,12.141505,2.3689591,699.55673,1.4950455,1.4812893,-0.030710717,0.022676746,0.1430131,1.4950455,1.4812893,1.3079863,1.2959513,11.869512,11.879446,0.186,0.18414,0.003032,0.023603,0.026636,66.812851,0.716075,857.757928,248.366244
860,61969.7424,1531504159.11,5.4221973,-0.63594092,310.669021,-36.436731,2.7314109,512.97428,1.5853104,1.4775146,0.0029736496,0.035182733,0.1072913,1.5853104,1.4775146,1.4317013,1.3343504,11.803202,11.88183,0.19834,0.18363,0.003417,0.025161,0.028578,50.323891,0.917048,513.550622,124.704001
861,64293.0806,1732240581.27,2.9332601,0.46758004,168.063424,26.790363,2.0972708,391.82955,1.5016397,1.4294798,0.038872244,-0.043997285,0.0832762,1.5016397,1.4294798,1.386202,1.3195894,11.865838,11.909564,0.18688,0.17725,0.002969,0.024735,0.027704,37.519794,0.502488,528.879772,149.220914
863,61435.2104,1485320600.45,0.31435401,-0.25224728,18.011158,-14.452705,2.0637912,414.15332,1.3500954,1.3496926,-0.027789579,-0.047460118,0.0877546,1.3500954,1.3496926,1.2411765,1.2408062,11.947471,11.947685,0.16687,0.16682,0.002377,0.02742,0.029797,32.147013,0.473266,520.608237,129.132974
864,64062.9677,1712358824.27,2.7406464,-0.56777879,157.027472,-32.531328,0.13755881,442.48007,1.463261,1.3558744,0.0024020335,0.020334384,0.0934019,1.463261,1.3558744,1.3382645,1.2400512,11.888999,11.944129,0.18175,0.16764,0.002762,0.032167,0.034929,27.193385,0.990554,366.292748,83.739681
865,64398.2909,1741330749.48,0.61839526,-0.10511219,35.431438,-6.022485,0.96998769,449.54648,1.7191601,1.4141656,0.019495467,0.019846437,0.0948047,1.7191601,1.4141656,1.5702893,1.2917058,11.669718,11.916805,0.21755,0.17524,0.004936,0.01826,0.023196,60.707891,0.56531,957.877808,374.094538
866,61620.0373,1501289643.42,5.4863487,0.81492846,314.344625,46.691961,2.6819348,679.0954,1.6346555,1.5469817,0.014779648,0.022660485,0.1391644,1.6346555,1.5469817,1.4349601,1.3579968,11.758031,11.833288,0.2053,0.19305,0.003747,0.035568,0.039316,38.19243,0.896204,599.640871,124.272404
867,63527.2312,1666071195.82,4.2822792,0.94369528,245.356525,54.069757,0.53480634,612.44406,1.6465072,1.4563566,0.019311704,-0.031029436,0.1265136,1.6465072,1.4563566,1.4615955,1.2927998,11.746258,11.893386,0.207,0.18083,0.003878,0.016402,0.02028,45.676528,0.860367,571.070512,147.630076
868,61140.9993,1459900758.88,2.6037028,0.3246006,149.181182,18.598244,0.94874394,848.1902,1.7353323,1.4717001,0.022337391,-0.029836876,0.1705082,1.7353323,1.4717001,1.482546,1.2573172,11.643459,11.88476,0.22009,0.18286,0.004799,0.021098,0.025897,44.539529,0.582704,913.518502,272.117537
869,62418.9799,1570318280.32,5.705031,0.68843326,326.874198,39.44432,0.62244848,490.606,1.4219882,1.2784088,-0.02422824,-0.007499913,0.1029089,1.4219882,1.2784088,1.289307,1.1591245,11.912154,11.973218,0.17628,0.15767,0.002593,0.039223,0.041816,49.636742,0.812453,551.058899,133.667889
870,62806.9915,1603842487.68,1.7146097,-0.60723438,98.239899,-34.791967,2.641875,426.04309,1.5086482,1.3358396,-0.0086522339,0.035069734,0.0901297,1.5086482,1.3358396,1.3839162,1.2253951,11.861218,11.952135,0.18783,0.16505,0.003039,0.068058,0.071097,66.934629,0.877718,422.947581,86.463369
872,63032.2583,1623305534.32,0.10129194,-0.28381355,5.803601,-16.261319,2.6457227,661.83333,1.696432,1.4844859,-0.040991507,-0.016413634,0.1359049,1.696432,1.4844859,1.493463,1.3068752,11.692073,11.877116,0.21426,0.18457,0.004285,0.01293,0.017216,73.844361,0.879555,855.456839,282.691883
873,64275.7804,1730745841.87,1.4291311,1.0787396,81.88318,61.807226,2.3494089,296.41894,1.536035,1.4826272,-0.016605952,0.031194146,0.0638462,1.536035,1.4826272,1.4438506,1.393648,11.842566,11.87848,0.19154,0.18432,0.00318,0.033989,0.037169,39.455053,0.702292,367.166753,65.942316
874,63352.8774,1651007025.84,5.5739971,-0.2409116,319.366509,-13.803218,2.2849283,499.11697,1.5357711,1.4897252,-0.040301585,-0.027129317,0.1045791,1.5357711,1.4897252,1.3903677,1.3486814,11.842789,11.873391,0.1915,0.18528,0.003191,0.060031,0.063222,64.651135,0.654962,603.838447,142.667274
875,62684.4728,1593256870.45,5.8139355,0.59594597,333.113967,34.145189,2.843253,186.20077,1.4291078,1.3006221,-0.028667837,-0.004872317,0.0407683,1.4291078,1.3006221,1.3731277,1.2496749,11.909701,11.965395,0.1772,0.16052,0.002612,0.063089,0.065701,60.871668,0.955826,169.786379,24.548845
876,63833.8626,1692564148.97,6.2365982,-0.067874895,357.330755,-3.888945,0.28054487,788.41395,1.5113643,1.4742374,0.025742226,0.047323909,0.1595453,1.5113643,1.4742374,1.3034112,1.2713927,11.858571,11.883485,0.18821,0.1832,0.003071,0.055398,0.05847,49.411737,0.960905,726.40609,213.311981
877,64326.8649,1735159543.06,0.55802177,-1.0070897,31.972292,-57.701989,2.8112483,514.0137,1.4864177,1.3423601,0.026064307,-0.024348876,0.1074944,1.4864177,1.3423601,1.3421447,1.2120695,11.875734,11.950216,0.18483,0.16588,0.00289,0.030693,0.033582,72.362829,0.945931,406.730863,178.225671
878,61077.2315,1454391221.36,5.9646083,-1.1685886,341.746882,-66.955195,0.75354771,475.36668,1.5010084,1.2913899,-0.024994425,0.022172243,0.0999102,1.5010084,1.2913899,1.3646645,1.1740867,11.86613,11.968691,0.1868,0.15934,0.003085,0.026346,0.029431,27.028471,0.729266,718.715129,266.343651
880,64438.8245,1744832850.73,6.0032704,-0.1651466,343.962057,-9.462203,0.94058575,779.5247,1.7730024,1.5724683,0.019112356,-0.0066431331,0.1579043,1.7730024,1.5724683,1.5312167,1.3580295,11.590707,11.813701,0.22589,0.19656,0.004875,0.00335,0.008225,21.555853,0.589315,1053.824327,323.735384
881,61301.4625,1473764776.85,4.6662334,-0.44659443,267.35548,-25.587976,2.1380377,433.42938,1.4034421,1.3285928,0.0086555583,-0.025238771,0.0916018,1.4034421,1.3285928,1.2856723,1.2171039,11.921631,11.955075,0.17384,0.16411,0.002502,0.066437,0.068939,66.237718,0.537308,998.492198,308.913983
882,63850.3537,1693988980.05,0.72268876,-0.47973838,41.407016,-27.486984,1.2917812,606.22897,1.5209763,1.4367253,-0.015137684,0.0020862838,0.1253248,1.5209763,1.4367253,1.3515887,1.2767205,11.85303,11.90416,0.18949,0.17823,0.003062,0.043834,0.046896,41.348989,0.275409,1063.865469,290.072478
883,61981.1716,1532491647.17,0.88155049,0.92123908,50.509123,52.783111,2.5689598,693.58696,1.5740649,1.4940131,-0.015505126,0.010118365,0.1418919,1.5740649,1.4940131,1.378471,1.3083665,11.812255,11.870236,0.19678,0.18586,0.003368,0.038912,0.04228,65.818131,0.840477,827.123309,224.08633
884,61462.6288,1487689546.5,4.3077808,0.55848585,246.817659,31.998882,0.52400382,613.08362,1.6715325,1.6576314,0.039144204,-0.014219808,0.1266359,1.6715325,1.6576314,1.4836493,1.4713107,11.720357,11.735113,0.21061,0.20859,0.004183,0.003011,0.007193,68.585412,0.865823,881.362831,381.631606
885,62539.4947,1580730763.45,2.5874951,-0.49957938,148.252549,-28.62379,2.608077,192.90806,1.53015,1.3704484,0.014593412,-0.013504757,0.0421935,1.53015,1.3704484,1.4682014,1.3149654,11.846479,11.937526,0.19074,0.16953,0.00313,0.056028,0.059158,18.747456,0.861024,177.98245,55.978817
886,63253.848,1642450887.62,0.41834944,-0.22556786,23.969657,-12.924086,0.74592029,482.77319,1.5654205,1.3535446,-0.0074330867,0.018370818,0.101369,1.5654205,1.3535446,1.4213407,1.2289656,11.819795,11.945489,0.19558,0.16733,0.003434,0.026219,0.029653,68.007886,0.734464,572.084522,178.490538
887,62333.3315,1562918255.94,0.062304517,-0.37075442,3.569786,-21.242664,2.6811858,473.95188,1.3268395,1.3076546,-0.016330354,-0.020868238,0.0996313,1.3268395,1.3076546,1.2066222,1.1891756,11.955734,11.962842,0.16389,0.16142,0.002251,0.034758,0.037009,41.899143,0.895872,451.982686,115.353404
889,61190.9789,1464218997.46,2.4716845,0.90382584,141.61709,51.785406,0.8442477,970.13858,1.6936007,1.5134575,0.029612581,-0.0087337314,0.1925049,1.6936007,1.5134575,1.4202044,1.2691415,11.69558,11.856982,0.21384,0.18849,0.00419,0.018658,0.022848,45.625949,0.664294,1083.497458,304.649169
890,63098.114,1628995466.63,2.275401,0.63249524,130.370874,36.239308,0.9689254,429.61229,1.52972,1.2740423,-0.024226614,-0.047965854,0.0908414,1.52972,1.2740423,1.4023304,1.1679446,11.846721,11.974716,0.19068,0.15712,0.003408,0.043861,0.047269,52.595551,0.566186,560.945403,165.189992
891,64158.4115,1720605168.7,2.1585846,-1.3853087,123.677787,-79.372342,2.2078838,98.724576,1.4816724,1.2737035,0.039751504,-0.013592611,0.0219158,1.4816724,1.2737035,1.4498967,1.2463879,11.879172,11.974833,0.18419,0.15707,0.002985,0.030225,0.03321,70.582956,0.594857,135.666459,23.764111
892,62341.2538,1563602744.66,0.24891327,-0.97822176,14.26168,-56.047978,2.2893575,534.43593,1.638732,1.4958837,-0.040973307,0.024071874,0.1114749,1.638732,1.4958837,1.4743761,1.3458547,11.75405,11.868952,0.20588,0.18612,0.003762,0.016075,0.019837,16.146966,0.658302,670.136617,155.568767
893,61757.1647,1513137449.96,5.7666086,-0.59422998,330.402335,-34.04687,1.235209,104.09624,1.3707207,1.1658345,0.038182848,-0.025836054,0.0230882,1.3707207,1.1658345,1.3397874,1.1395249,11.937423,12.006159,0.16957,0.14339,0.002496,0.050049,0.052545,43.610608,0.329324,320.800098,113.095559
894,62549.0207,1581553807.41,2.4730814,-1.0648023,141.697127,-61.008678,2.0731649,566.35112,1.4379078,1.4268114,0.048319863,-0.037091837,0.1176589,1.4379078,1.4268114,1.2865354,1.2766072,11.903541,11.910289,0.17838,0.17691,0.002747,0.031998,0.034745,56.263323,0.481503,833.488911,266.640732
